heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,10,0,10,11,3,0,0,0,0,0,771.6141113976988,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]",[],"[336, 743, 2942, 3544, 3922, 4632, 4723, 5080, 7331, 8635]","[2945, 3177, 3186, 3210, 4685, 4697, 4741, 4770, 4909, 5097, 7566]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,5,5,4,1,96,0,100,50,53,771.6141113976988,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]","[2471, 2872, 3171, 3733, 4016]","[500, 974, 1246, 1810, 2069]","[511, 514, 982, 4030]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,0,10,4,2,0,0,0,0,0,771.6141113976988,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]",[],"[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]","[511, 514, 982, 4030]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_activation_function_mutated0_MP_tanh_4_2,10,0,10,4,3,0,0,0,0,0,771.6141113976988,"[500, 511, 514, 974, 982, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016, 4030]",[],"[500, 974, 1246, 1810, 2069, 2471, 2872, 3171, 3733, 4016]","[511, 514, 982, 4030]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,6,4,4,1,97,0,100,60,62,771.6141113976988,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]","[3179, 3414, 3935, 4516, 5032, 5531]","[384, 570, 1205, 1564]","[395, 3429, 3431, 4523]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,0,10,4,2,0,0,0,0,0,771.6141113976988,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]",[],"[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]","[395, 3429, 3431, 4523]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.25_0.25_6_7,10,0,10,4,3,0,0,0,0,0,771.6141113976988,"[384, 395, 570, 1205, 1564, 3179, 3414, 3429, 3431, 3935, 4516, 4523, 5032, 5531]",[],"[384, 570, 1205, 1564, 3179, 3414, 3935, 4516, 5032, 5531]","[395, 3429, 3431, 4523]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,0,9,0,1,0,0,0,0,0,771.6141113976988,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,0,9,0,2,0,0,0,0,0,771.6141113976988,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_change_dropout_rate_mutated0_MP_0.75_0.75_6_0,9,0,9,0,3,0,0,0,0,0,771.6141113976988,"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[],"[548, 951, 2068, 2629, 3195, 3614, 3885, 4384, 4726]",[]
