heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-10,2,2,0,1,1,98,2,50,100,91,526.8496589130121,"[2297, 2359, 2926]","[2297, 2926]",[],[2359]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-10,2,2,0,1,2,98,2,50,100,91,526.8496589130121,"[2297, 2359, 2926]","[2297, 2926]",[],[2359]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-10,3,3,0,0,3,98,2,60,100,94,526.8496589130121,"[2297, 2359, 2926]","[2297, 2359, 2926]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-20,4,4,0,1,1,98,2,67,100,95,526.8496589130121,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-20,4,4,0,1,2,98,2,67,100,95,526.8496589130121,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-20,5,5,0,0,3,98,2,71,100,96,526.8496589130121,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 3404, 4238]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-40,3,3,0,0,1,98,2,60,100,94,526.8496589130121,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-40,3,3,0,0,2,98,2,60,100,94,526.8496589130121,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-40,3,3,0,0,3,98,2,60,100,94,526.8496589130121,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-50,3,3,0,1,1,98,2,60,100,94,526.8496589130121,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-50,3,3,0,1,2,98,2,60,100,94,526.8496589130121,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-50,3,3,0,1,3,98,2,60,100,94,526.8496589130121,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-60,1,1,0,0,1,98,2,33,100,83,526.8496589130121,[2595],[2595],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-60,1,1,0,0,2,98,2,33,100,83,526.8496589130121,[2595],[2595],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-60,1,1,0,0,3,98,2,33,100,83,526.8496589130121,[2595],[2595],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-70,2,2,0,0,1,98,2,50,100,91,526.8496589130121,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-70,2,2,0,0,2,98,2,50,100,91,526.8496589130121,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-70,2,2,0,0,3,98,2,50,100,91,526.8496589130121,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-80,1,1,0,0,1,98,2,33,100,83,526.8496589130121,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-80,1,1,0,0,2,98,2,33,100,83,526.8496589130121,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-80,1,1,0,0,3,98,2,33,100,83,526.8496589130121,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-90,1,1,0,0,1,98,2,33,100,83,526.8496589130121,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-90,1,1,0,0,2,98,2,33,100,83,526.8496589130121,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-90,1,1,0,0,3,98,2,33,100,83,526.8496589130121,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-100,4,4,0,0,1,98,2,67,100,95,526.8496589130121,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-100,4,4,0,0,2,98,2,67,100,95,526.8496589130121,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-100,4,4,0,0,3,98,2,67,100,95,526.8496589130121,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-10,1,1,0,0,1,98,2,33,100,83,526.8496589130121,[2565],[2565],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-10,1,0,1,0,2,0,0,0,0,0,526.8496589130121,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-10,1,0,1,0,3,0,0,0,0,0,526.8496589130121,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-20,3,3,0,0,1,98,2,60,100,94,526.8496589130121,"[1557, 2477, 2814]","[1557, 2477, 2814]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-20,3,2,1,0,2,97,2,50,67,65,526.8496589130121,"[1557, 2477, 2814]","[1557, 2477]",[2814],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-20,3,0,3,0,3,0,0,0,0,0,526.8496589130121,"[1557, 2477, 2814]",[],"[1557, 2477, 2814]",[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-30,2,2,0,0,1,98,2,50,100,91,526.8496589130121,"[2119, 2581]","[2119, 2581]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-30,2,1,1,0,2,97,2,33,50,48,526.8496589130121,"[2119, 2581]",[2119],[2581],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-30,2,0,2,0,3,0,0,0,0,0,526.8496589130121,"[2119, 2581]",[],"[2119, 2581]",[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-40,3,3,0,0,1,98,2,60,100,94,526.8496589130121,"[2168, 2288, 2950]","[2168, 2288, 2950]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-40,2,0,2,1,2,0,0,0,0,0,526.8496589130121,"[2168, 2288, 2950]",[],"[2168, 2950]",[2288]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-40,2,0,2,1,3,0,0,0,0,0,526.8496589130121,"[2168, 2288, 2950]",[],"[2168, 2950]",[2288]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-50,2,0,2,0,1,0,0,0,0,0,526.8496589130121,"[2138, 2488]",[],"[2138, 2488]",[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-50,2,1,1,0,2,97,2,33,50,48,526.8496589130121,"[2138, 2488]",[2138],[2488],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-50,2,1,1,0,3,97,2,33,50,48,526.8496589130121,"[2138, 2488]",[2138],[2488],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-60,2,2,0,0,1,98,2,50,100,91,526.8496589130121,"[2262, 2610]","[2262, 2610]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-60,2,1,1,0,2,97,2,33,50,48,526.8496589130121,"[2262, 2610]",[2262],[2610],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-60,2,1,1,0,3,97,2,33,50,48,526.8496589130121,"[2262, 2610]",[2262],[2610],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-70,2,2,0,0,1,98,2,50,100,91,526.8496589130121,"[2154, 2614]","[2154, 2614]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-70,2,1,1,0,2,97,2,33,50,48,526.8496589130121,"[2154, 2614]",[2154],[2614],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-70,2,0,2,0,3,0,0,0,0,0,526.8496589130121,"[2154, 2614]",[],"[2154, 2614]",[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-80,3,3,0,0,1,98,2,60,100,94,526.8496589130121,"[1550, 2428, 2761]","[1550, 2428, 2761]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-80,3,2,1,0,2,97,2,50,67,65,526.8496589130121,"[1550, 2428, 2761]","[1550, 2428]",[2761],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-80,3,0,3,0,3,0,0,0,0,0,526.8496589130121,"[1550, 2428, 2761]",[],"[1550, 2428, 2761]",[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-90,2,2,0,1,1,98,2,50,100,91,526.8496589130121,"[2053, 2521, 2537]","[2053, 2521]",[],[2537]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-90,2,0,2,1,2,0,0,0,0,0,526.8496589130121,"[2053, 2521, 2537]",[],"[2053, 2521]",[2537]
