heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-10,2,2,0,1,1,94,7,22,100,74,447.059722385229,"[2297, 2359, 2926]","[2297, 2926]",[],[2359]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-10,2,2,0,1,2,94,7,22,100,74,447.059722385229,"[2297, 2359, 2926]","[2297, 2926]",[],[2359]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-10,3,3,0,0,3,94,7,30,100,81,447.059722385229,"[2297, 2359, 2926]","[2297, 2359, 2926]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-20,4,4,0,1,1,94,7,36,100,85,447.059722385229,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-20,4,4,0,1,2,94,7,36,100,85,447.059722385229,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-20,5,5,0,0,3,94,7,42,100,88,447.059722385229,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 3404, 4238]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-40,3,3,0,0,1,94,7,30,100,81,447.059722385229,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-40,3,3,0,0,2,94,7,30,100,81,447.059722385229,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-40,3,3,0,0,3,94,7,30,100,81,447.059722385229,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-50,3,3,0,1,1,94,7,30,100,81,447.059722385229,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-50,3,3,0,1,2,94,7,30,100,81,447.059722385229,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-50,3,3,0,1,3,94,7,30,100,81,447.059722385229,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-60,1,1,0,0,1,93,7,12,100,59,447.059722385229,[2595],[2595],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-60,1,1,0,0,2,93,7,12,100,59,447.059722385229,[2595],[2595],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-60,1,1,0,0,3,93,7,12,100,59,447.059722385229,[2595],[2595],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-70,2,2,0,0,1,94,7,22,100,74,447.059722385229,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-70,2,2,0,0,2,94,7,22,100,74,447.059722385229,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-70,2,2,0,0,3,94,7,22,100,74,447.059722385229,"[1738, 3466]","[1738, 3466]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-80,1,1,0,0,1,93,7,12,100,59,447.059722385229,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-80,1,1,0,0,2,93,7,12,100,59,447.059722385229,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-80,1,1,0,0,3,93,7,12,100,59,447.059722385229,[2524],[2524],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-90,1,1,0,0,1,93,7,12,100,59,447.059722385229,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-90,1,1,0,0,2,93,7,12,100,59,447.059722385229,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-90,1,1,0,0,3,93,7,12,100,59,447.059722385229,[2541],[2541],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-100,4,4,0,0,1,94,7,36,100,85,447.059722385229,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-100,4,4,0,0,2,94,7,36,100,85,447.059722385229,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-fog-100,4,4,0,0,3,94,7,36,100,85,447.059722385229,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-10,1,1,0,0,1,93,7,12,100,59,447.059722385229,[2565],[2565],[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-10,1,0,1,0,2,0,0,0,0,0,447.059722385229,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-10,1,0,1,0,3,0,0,0,0,0,447.059722385229,[2565],[],[2565],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-20,3,3,0,0,1,94,7,30,100,81,447.059722385229,"[1557, 2477, 2814]","[1557, 2477, 2814]",[],[]
track1-MSE-latent2-selforacle,rec. loss,mean,ood\xai-track1-rain-20,3,3,0,0,2,94,7,30,100,81,447.059722385229,"[1557, 2477, 2814]","[1557, 2477, 2814]",[],[]
