model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Rain,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Rain,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Rain,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Rain,2,1,1,0,1,96,4,3,50,21
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Rain,2,1,1,0,2,96,4,3,50,21
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Rain,2,2,0,0,3,96,4,6,100,41
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Fog,4,4,0,0,1,96,4,11,100,55
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Fog,4,4,0,0,2,96,4,11,100,55
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Fog,4,4,0,0,3,96,4,11,100,55
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Fog,4,2,2,0,1,96,4,6,50,30
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Fog,4,4,0,0,2,96,4,12,100,58
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Fog,4,4,0,0,3,96,4,12,100,58
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Snow,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Snow,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Snow,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Snow,3,3,0,0,1,96,4,9,100,51
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Snow,3,2,1,0,2,96,4,6,67,34
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Snow,3,3,0,0,3,96,4,9,100,51
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNight,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNight,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNight,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNight,2,1,1,0,2,96,4,3,50,21
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightRain,2,1,1,0,1,95,4,3,50,19
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,96,4,6,100,41
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightRain,2,1,1,0,3,96,4,3,50,21
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,96,4,13,100,60
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,96,4,13,100,60
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,96,4,13,100,60
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightFog,5,3,2,0,1,96,4,9,60,39
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,96,4,15,100,63
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,96,4,15,100,63
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,96,4,11,100,55
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,96,4,8,100,48
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,96,4,11,100,55
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,96,4,12,100,58
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightSnow,3,3,0,2,2,96,4,9,100,51
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,3,96,4,12,100,58
