model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Rain,2,1,1,0,1,99,1,11,50,37
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Rain,2,1,1,0,2,99,1,11,50,37
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Rain,2,1,1,0,3,99,1,11,50,37
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Fog,4,4,0,0,1,99,1,33,100,83
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Fog,4,4,0,0,2,99,1,33,100,83
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Fog,4,2,2,0,3,99,1,20,50,43
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Fog,4,1,3,0,1,99,1,12,25,23
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Fog,4,1,3,0,2,99,1,12,25,23
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Fog,4,0,4,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Snow,3,3,0,0,1,99,1,27,100,79
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Snow,3,2,1,0,2,99,1,20,67,54
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-Snow,3,2,1,0,3,99,1,20,67,54
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Snow,3,0,3,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Snow,3,0,3,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNight,2,1,1,0,3,99,1,11,50,37
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,99,1,20,100,71
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,99,1,20,100,71
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-DayNightRain,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,99,1,22,100,74
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNightFog,5,0,5,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S128,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,99,1,38,100,86
