model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-20,4,3,1,1,2,98,2,19,75,58,0.005144151911442681,"[1670, 3204, 3357, 3404, 4238]","[3204, 3357, 4238]",[1670],[3404]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-20,4,4,0,1,3,98,2,24,100,75,0.005144151911442681,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-40,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[1724, 3202, 3758]","[1724, 3202, 3758]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-40,3,1,2,0,2,98,2,7,33,24,0.005144151911442681,"[1724, 3202, 3758]",[3758],"[1724, 3202]",[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-40,3,1,2,0,3,98,2,7,33,24,0.005144151911442681,"[1724, 3202, 3758]",[3758],"[1724, 3202]",[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-50,4,4,0,0,1,98,2,24,100,75,0.005144151911442681,"[1862, 2970, 3075, 3672]","[1862, 2970, 3075, 3672]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-50,3,1,2,1,2,98,2,7,33,24,0.005144151911442681,"[1862, 2970, 3075, 3672]",[3672],"[1862, 2970]",[3075]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-50,3,3,0,1,3,98,2,19,100,70,0.005144151911442681,"[1862, 2970, 3075, 3672]","[1862, 2970, 3672]",[],[3075]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-60,1,1,0,0,1,98,2,7,100,43,0.005144151911442681,[2595],[2595],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-60,1,1,0,0,2,98,2,7,100,43,0.005144151911442681,[2595],[2595],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-60,1,1,0,0,3,98,2,7,100,43,0.005144151911442681,[2595],[2595],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-70,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[1738, 3466]","[1738, 3466]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-70,2,0,2,0,2,0,0,0,0,0,0.005144151911442681,"[1738, 3466]",[],"[1738, 3466]",[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-70,2,0,2,0,3,0,0,0,0,0,0.005144151911442681,"[1738, 3466]",[],"[1738, 3466]",[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-80,1,1,0,0,1,98,2,7,100,43,0.005144151911442681,[2524],[2524],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-80,1,1,0,0,2,98,2,7,100,43,0.005144151911442681,[2524],[2524],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-80,1,1,0,0,3,98,2,7,100,43,0.005144151911442681,[2524],[2524],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-90,1,1,0,0,1,98,2,7,100,43,0.005144151911442681,[2541],[2541],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-90,1,1,0,0,2,98,2,7,100,43,0.005144151911442681,[2541],[2541],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-90,1,0,1,0,3,0,0,0,0,0,0.005144151911442681,[2541],[],[2541],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-100,4,4,0,0,1,98,2,24,100,75,0.005144151911442681,"[1799, 3896, 4419, 4861]","[1799, 3896, 4419, 4861]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-100,4,2,2,0,2,98,2,13,50,39,0.005144151911442681,"[1799, 3896, 4419, 4861]","[4419, 4861]","[1799, 3896]",[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-fog-100,4,0,4,0,3,0,0,0,0,0,0.005144151911442681,"[1799, 3896, 4419, 4861]",[],"[1799, 3896, 4419, 4861]",[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-10,1,1,0,0,1,98,2,7,100,43,0.005144151911442681,[2565],[2565],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-10,1,1,0,0,2,98,2,7,100,43,0.005144151911442681,[2565],[2565],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-10,1,1,0,0,3,98,2,7,100,43,0.005144151911442681,[2565],[2565],[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-20,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[1557, 2477, 2814]","[1557, 2477, 2814]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-20,3,3,0,0,2,98,2,19,100,70,0.005144151911442681,"[1557, 2477, 2814]","[1557, 2477, 2814]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-20,3,3,0,0,3,98,2,19,100,70,0.005144151911442681,"[1557, 2477, 2814]","[1557, 2477, 2814]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-30,2,1,1,0,1,98,2,7,50,31,0.005144151911442681,"[2119, 2581]",[2581],[2119],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-30,2,1,1,0,2,98,2,7,50,31,0.005144151911442681,"[2119, 2581]",[2581],[2119],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-30,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2119, 2581]","[2119, 2581]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-40,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[2168, 2288, 2950]","[2168, 2288, 2950]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-40,3,3,0,0,2,98,2,19,100,70,0.005144151911442681,"[2168, 2288, 2950]","[2168, 2288, 2950]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-40,2,1,1,1,3,98,2,7,50,31,0.005144151911442681,"[2168, 2288, 2950]",[2950],[2168],[2288]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-50,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2138, 2488]","[2138, 2488]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-50,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2138, 2488]","[2138, 2488]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-50,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2138, 2488]","[2138, 2488]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-60,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2262, 2610]","[2262, 2610]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-60,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2262, 2610]","[2262, 2610]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-60,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2262, 2610]","[2262, 2610]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-70,2,1,1,0,1,98,2,7,50,31,0.005144151911442681,"[2154, 2614]",[2614],[2154],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-70,2,1,1,0,2,98,2,7,50,31,0.005144151911442681,"[2154, 2614]",[2614],[2154],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-70,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2154, 2614]","[2154, 2614]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-80,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[1550, 2428, 2761]","[1550, 2428, 2761]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-80,3,3,0,0,2,98,2,19,100,70,0.005144151911442681,"[1550, 2428, 2761]","[1550, 2428, 2761]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-80,3,3,0,0,3,98,2,19,100,70,0.005144151911442681,"[1550, 2428, 2761]","[1550, 2428, 2761]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-90,2,2,0,1,1,98,2,13,100,61,0.005144151911442681,"[2053, 2521, 2537]","[2053, 2521]",[],[2537]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-90,3,3,0,0,2,98,2,19,100,70,0.005144151911442681,"[2053, 2521, 2537]","[2053, 2521, 2537]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-90,3,3,0,0,3,98,2,19,100,70,0.005144151911442681,"[2053, 2521, 2537]","[2053, 2521, 2537]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-100,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2192, 2547]","[2192, 2547]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-100,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2192, 2547]","[2192, 2547]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-rain-100,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2192, 2547]","[2192, 2547]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-10,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[2103, 2232, 2705]","[2103, 2232, 2705]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-10,3,3,0,0,2,98,2,19,100,70,0.005144151911442681,"[2103, 2232, 2705]","[2103, 2232, 2705]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-10,3,2,1,0,3,98,2,13,67,48,0.005144151911442681,"[2103, 2232, 2705]","[2232, 2705]",[2103],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-20,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[2191, 2264, 2798]","[2191, 2264, 2798]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-20,2,2,0,1,2,98,2,13,100,61,0.005144151911442681,"[2191, 2264, 2798]","[2191, 2798]",[],[2264]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-20,2,2,0,1,3,98,2,13,100,61,0.005144151911442681,"[2191, 2264, 2798]","[2191, 2798]",[],[2264]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-30,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2123, 2608]","[2123, 2608]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-30,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2123, 2608]","[2123, 2608]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-30,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2123, 2608]","[2123, 2608]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-40,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[1601, 3390]","[1601, 3390]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-40,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[1601, 3390]","[1601, 3390]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-40,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[1601, 3390]","[1601, 3390]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-50,3,3,0,0,1,98,2,19,100,70,0.005144151911442681,"[2115, 2254, 2632]","[2115, 2254, 2632]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-50,3,3,0,0,2,98,2,19,100,70,0.005144151911442681,"[2115, 2254, 2632]","[2115, 2254, 2632]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-50,3,3,0,0,3,98,2,19,100,70,0.005144151911442681,"[2115, 2254, 2632]","[2115, 2254, 2632]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-60,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2362, 2750]","[2362, 2750]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-60,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2362, 2750]","[2362, 2750]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-60,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2362, 2750]","[2362, 2750]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-70,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2382, 2756]","[2382, 2756]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-70,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2382, 2756]","[2382, 2756]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-70,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2382, 2756]","[2382, 2756]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-90,2,2,0,0,1,98,2,13,100,61,0.005144151911442681,"[2484, 2855]","[2484, 2855]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-90,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2484, 2855]","[2484, 2855]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-90,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2484, 2855]","[2484, 2855]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-100,2,1,1,0,1,98,2,7,50,31,0.005144151911442681,"[2336, 2801]",[2801],[2336],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-100,2,2,0,0,2,98,2,13,100,61,0.005144151911442681,"[2336, 2801]","[2336, 2801]",[],[]
dave2-p10-track1-mcd_30_S64,max,xai-track1-snow-100,2,2,0,0,3,98,2,13,100,61,0.005144151911442681,"[2336, 2801]","[2336, 2801]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,98,2,28,100,79,0.005144151911442681,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,98,2,28,100,79,0.005144151911442681,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,98,2,28,100,79,0.005144151911442681,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,1,98,2,62,100,94,0.005144151911442681,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4275, 4300, 4321, 4900, 5203, 5640, 6104]",[],[4050]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,2,98,2,62,100,94,0.005144151911442681,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4275, 4300, 4321, 4900, 5203, 5640, 6104]",[],[4050]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,3,98,2,62,100,94,0.005144151911442681,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4275, 4300, 4321, 4900, 5203, 5640, 6104]",[],[4050]
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,16,1,2,1,98,2,55,94,88,0.005144151911442681,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[695, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5255, 5942]",[370],"[697, 5042]"
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,17,0,2,2,98,2,57,100,93,0.005144151911442681,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[370, 695, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5255, 5942]",[],"[697, 5042]"
dave2-p10-track1-mcd_30_S64,max,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,17,0,2,3,98,2,57,100,93,0.005144151911442681,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[370, 695, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5255, 5942]",[],"[697, 5042]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_exponential_4_0,13,12,1,2,1,98,2,48,92,85,0.005144151911442681,"[407, 771, 780, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]","[771, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243]",[407],"[780, 5257]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_exponential_4_0,14,14,0,1,2,98,2,52,100,92,0.005144151911442681,"[407, 771, 780, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]","[407, 771, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]",[],[780]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_exponential_4_0,14,14,0,1,3,98,2,52,100,92,0.005144151911442681,"[407, 771, 780, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]","[407, 771, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]",[],[780]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,1,98,2,35,100,84,0.005144151911442681,"[445, 919, 1619, 2607, 3164, 4339, 4382, 4385]","[445, 919, 1619, 2607, 3164, 4339, 4382]",[],[4385]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,2,98,2,35,100,84,0.005144151911442681,"[445, 919, 1619, 2607, 3164, 4339, 4382, 4385]","[445, 919, 1619, 2607, 3164, 4339, 4382]",[],[4385]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,6,1,1,3,98,2,32,86,73,0.005144151911442681,"[445, 919, 1619, 2607, 3164, 4339, 4382, 4385]","[919, 1619, 2607, 3164, 4339, 4382]",[445],[4385]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,1,98,2,55,100,92,0.005144151911442681,"[314, 593, 829, 1061, 1283, 1493, 1503, 2589, 2824, 2826, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[314, 593, 829, 1061, 1283, 1493, 2589, 2824, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]",[],"[1503, 2826]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,2,98,2,55,100,92,0.005144151911442681,"[314, 593, 829, 1061, 1283, 1493, 1503, 2589, 2824, 2826, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[314, 593, 829, 1061, 1283, 1493, 2589, 2824, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]",[],"[1503, 2826]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,3,98,2,55,100,92,0.005144151911442681,"[314, 593, 829, 1061, 1283, 1493, 1503, 2589, 2824, 2826, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[314, 593, 829, 1061, 1283, 1493, 2589, 2824, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]",[],"[1503, 2826]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_selu_4_0,7,7,0,0,1,98,2,35,100,84,0.005144151911442681,"[733, 1013, 1449, 1764, 3841, 4350, 4545]","[733, 1013, 1449, 1764, 3841, 4350, 4545]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_selu_4_0,7,7,0,0,2,98,2,35,100,84,0.005144151911442681,"[733, 1013, 1449, 1764, 3841, 4350, 4545]","[733, 1013, 1449, 1764, 3841, 4350, 4545]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_selu_4_0,7,7,0,0,3,98,2,35,100,84,0.005144151911442681,"[733, 1013, 1449, 1764, 3841, 4350, 4545]","[733, 1013, 1449, 1764, 3841, 4350, 4545]",[],[]
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_sigmoid_4_3,13,13,0,2,1,98,2,50,100,91,0.005144151911442681,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896, 3205, 4096, 4261, 4301, 4328, 4364, 4614, 5014]",[],"[3207, 4310]"
dave2-p10-track1-mcd_30_S64,max,udacity_change_activation_function_mutated0_MP_sigmoid_4_3,13,13,0,2,2,98,2,50,100,91,0.005144151911442681,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896, 3205, 4096, 4261, 4301, 4328, 4364, 4614, 5014]",[],"[3207, 4310]"
