model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-track1-DE_3,max,DAVE2-Track1-Rain,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-track1-DE_3,max,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-track1-DE_3,mean,DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0
dave2-track1-DE_3,mean,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-track1-DE_3,mean,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-track1-DE_3,max,DAVE2-Track1-Fog,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-Fog,4,4,0,0,2,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-Fog,4,4,0,0,3,100,0,100,100,100
dave2-track1-DE_3,mean,DAVE2-Track1-Fog,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_3,mean,DAVE2-Track1-Fog,4,3,1,0,2,100,0,100,75,77
dave2-track1-DE_3,mean,DAVE2-Track1-Fog,4,3,1,0,3,100,0,100,75,77
dave2-track1-DE_3,max,DAVE2-Track1-Snow,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-Snow,3,2,1,0,2,100,0,100,67,69
dave2-track1-DE_3,max,DAVE2-Track1-Snow,3,2,1,0,3,100,0,100,67,69
dave2-track1-DE_3,mean,DAVE2-Track1-Snow,3,1,2,0,1,100,0,100,33,36
dave2-track1-DE_3,mean,DAVE2-Track1-Snow,3,2,1,0,2,100,0,100,67,69
dave2-track1-DE_3,mean,DAVE2-Track1-Snow,3,1,2,0,3,100,0,100,33,36
dave2-track1-DE_3,max,DAVE2-Track1-DayNight,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-DayNight,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-DayNight,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_3,mean,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-track1-DE_3,mean,DAVE2-Track1-DayNight,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_3,mean,DAVE2-Track1-DayNight,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_3,max,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-track1-DE_3,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,100,0,100,100,100
