model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Rain,2,1,1,0,1,99,1,20,50,43
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Rain,2,1,1,0,2,99,1,20,50,43
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Rain,2,2,0,0,3,99,1,33,100,83
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Fog,4,4,0,0,1,99,1,50,100,91
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Fog,4,2,2,0,2,99,1,33,50,48
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Fog,4,4,0,0,3,99,1,50,100,91
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Fog,4,0,4,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Fog,4,0,4,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Fog,4,0,4,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Snow,3,3,0,0,1,99,1,43,100,88
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Snow,3,2,1,0,2,99,1,33,67,61
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-Snow,3,2,1,0,3,99,1,33,67,61
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Snow,3,0,3,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Snow,3,0,3,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-DayNightRain,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,99,1,33,100,83
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S10,mean,DAVE2-Track1-DayNightRain,2,0,2,0,2,0,0,0,0,0
