model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Rain,2,2,0,0,1,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Rain,2,2,0,0,2,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Rain,2,2,0,0,3,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Rain,2,2,0,0,1,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Rain,2,2,0,0,2,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Rain,2,2,0,0,3,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Fog,4,4,0,0,1,91,9,6,100,38
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Fog,4,4,0,0,2,91,9,6,100,38
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Fog,4,4,0,0,3,91,9,6,100,38
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Fog,4,4,0,0,1,91,9,6,100,37
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Fog,4,4,0,0,2,91,9,6,100,37
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Fog,4,4,0,0,3,91,9,6,100,37
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Snow,3,3,0,0,1,91,9,4,100,32
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Snow,3,3,0,0,2,91,9,4,100,32
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-Snow,3,3,0,0,3,91,9,4,100,32
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Snow,3,3,0,0,1,91,9,4,100,31
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Snow,3,3,0,0,2,91,9,4,100,31
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-Snow,3,3,0,0,3,91,9,4,100,31
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNight,2,2,0,0,1,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNight,2,2,0,0,2,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNight,2,2,0,0,3,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNight,2,2,0,0,1,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNight,2,2,0,0,2,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNight,2,2,0,0,3,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,91,9,3,100,24
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightRain,2,2,0,0,1,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,91,9,3,100,23
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,91,9,7,100,43
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,91,9,7,100,43
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,91,9,7,100,43
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightFog,5,4,1,0,1,91,9,6,80,34
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,91,9,7,100,43
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,91,9,7,100,43
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,91,9,6,100,38
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,91,9,4,100,32
dave2-p10-track1-mcd_5_S10,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,91,9,6,100,38
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,91,9,6,100,37
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,91,9,3,67,21
dave2-p10-track1-mcd_5_S10,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,3,91,9,4,75,28
