model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Rain,2,2,0,0,1,96,4,6,100,38
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Rain,2,2,0,0,2,96,4,6,100,38
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Rain,2,2,0,0,3,96,4,6,100,38
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Rain,2,2,0,0,1,95,5,5,100,36
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Rain,2,1,1,0,2,95,5,3,50,19
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Rain,2,2,0,0,3,95,5,5,100,36
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Fog,4,4,0,0,1,96,4,11,100,55
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Fog,4,3,1,0,2,95,4,8,75,42
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Fog,4,4,0,0,3,96,4,11,100,55
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Fog,4,4,0,0,1,95,5,10,100,53
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Fog,4,3,1,0,2,95,5,8,75,41
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Fog,4,4,0,0,3,95,5,10,100,53
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Snow,3,3,0,0,1,96,4,8,100,48
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Snow,3,3,0,0,2,96,4,8,100,48
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-Snow,3,3,0,0,3,96,4,8,100,48
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Snow,3,3,0,0,1,95,5,8,100,46
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Snow,3,3,0,0,2,95,5,8,100,46
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-Snow,3,3,0,0,3,95,5,8,100,46
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNight,2,2,0,0,1,96,4,6,100,38
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNight,2,2,0,0,2,96,4,6,100,38
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNight,2,2,0,0,3,96,4,6,100,38
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNight,2,2,0,0,1,95,5,5,100,36
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNight,2,2,0,0,2,95,5,5,100,36
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNight,2,2,0,0,3,95,5,5,100,36
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,96,4,6,100,38
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,96,4,6,100,38
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,96,4,6,100,38
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightRain,2,2,0,0,1,95,5,5,100,36
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,95,5,5,100,36
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,95,5,5,100,36
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,96,4,13,100,60
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,96,4,13,100,60
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,96,4,13,100,60
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightFog,5,5,0,0,1,95,5,12,100,59
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,95,5,12,100,59
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,95,5,12,100,59
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,96,4,11,100,55
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightSnow,3,2,1,2,2,95,4,6,67,32
dave2-track1-DE_M2_3_7,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,96,4,11,100,55
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,95,5,10,100,53
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,95,5,5,67,31
dave2-track1-DE_M2_3_7,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,3,95,5,10,100,53
