heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Rain,2,0,2,0,7,0,0,0,0,0,0.03760400938017758,"[2945, 4364]",[],"[2945, 4364]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Rain,2,1,1,0,8,99,0,100,50,53,0.03760400938017758,"[2945, 4364]",[4364],[2945],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,2,1,0,1,99,0,100,67,69,0.03760400938017758,"[2664, 6197, 6448]","[6197, 6448]",[2664],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,2,1,0,2,99,0,100,67,69,0.03760400938017758,"[2664, 6197, 6448]","[6197, 6448]",[2664],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,1,2,0,3,99,0,100,33,36,0.03760400938017758,"[2664, 6197, 6448]",[6448],"[2664, 6197]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,3,0,0,4,100,0,100,100,100,0.03760400938017758,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,3,0,0,5,100,0,100,100,100,0.03760400938017758,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,3,0,0,6,100,0,100,100,100,0.03760400938017758,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,2,1,0,7,99,0,100,67,69,0.03760400938017758,"[2664, 6197, 6448]","[6197, 6448]",[2664],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,0,3,0,8,0,0,0,0,0,0.03760400938017758,"[2664, 6197, 6448]",[],"[2664, 6197, 6448]",[]
