heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,1,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,2,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,3,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,4,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,5,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,6,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,7,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\gauss-journal-track1-nominal,0,0,0,0,8,0,0,0,0,0,672.0696020678548,[],[],[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,100,0,100,100,100,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,100,0,100,100,100,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,4,0,4,1,3,0,0,0,0,0,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]",[],"[2360, 3420, 4644, 5453]",[2600]
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,3,0,3,2,4,0,0,0,0,0,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]",[],"[2360, 3420, 5453]","[2600, 4644]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,3,0,3,2,5,0,0,0,0,0,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]",[],"[2360, 3420, 5453]","[2600, 4644]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,3,0,3,2,6,0,0,0,0,0,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]",[],"[2360, 3420, 5453]","[2600, 4644]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,3,2,1,2,7,99,0,100,67,69,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]","[2600, 5453]",[2360],"[3420, 4644]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,3,0,3,2,8,0,0,0,0,0,672.0696020678548,"[2360, 2600, 3420, 4644, 5453]",[],"[2360, 2600, 5453]","[3420, 4644]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,11,8,3,1,94,0,100,58,60,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[2646, 3007, 3234, 3696, 4047, 4275, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2270]","[2250, 4050, 4300]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,11,8,3,2,94,0,100,58,60,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[2646, 3007, 3234, 3696, 4047, 4275, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2270]","[2250, 4050, 4300]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,4,15,3,3,88,0,100,21,23,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2270, 2646, 3007, 3234, 3696, 4047, 4275, 4321]","[2250, 4050, 4300]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,14,4,10,8,4,92,0,100,29,31,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[4900, 5203, 5640, 6104]","[351, 694, 956, 1717, 2270, 2646, 3007, 3696, 4047, 4321]","[1185, 1931, 2216, 2250, 3234, 4050, 4275, 4300]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,9,4,5,13,5,96,0,100,44,47,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[4900, 5203, 5640, 6104]","[351, 694, 2646, 3007, 3696]","[956, 1185, 1717, 1931, 2216, 2250, 2270, 3234, 4047, 4050, 4275, 4300, 4321]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,8,5,3,14,6,97,0,100,62,65,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[3007, 3696, 4900, 5640, 6104]","[351, 694, 2646]","[956, 1185, 1717, 1931, 2216, 2250, 2270, 3234, 4047, 4050, 4275, 4300, 4321, 5203]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,11,3,8,11,7,93,0,100,27,29,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[4900, 5640, 6104]","[351, 1185, 1931, 2646, 3007, 3234, 3696, 4275]","[694, 956, 1717, 2216, 2250, 2270, 4047, 4050, 4300, 4321, 5203]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,11,0,11,11,8,0,0,0,0,0,672.0696020678548,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]",[],"[351, 956, 1185, 1931, 2216, 3234, 3696, 4275, 4321, 4900, 5640]","[694, 1717, 2250, 2270, 2646, 3007, 4047, 4050, 4300, 5203, 6104]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,6,10,3,1,92,0,100,38,40,672.0696020678548,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[3172, 3470, 3905, 5036, 5255, 5942]","[370, 695, 893, 1180, 1483, 1763, 1995, 2297, 2354, 2935]","[697, 2331, 5042]"
track1-MSE-latent2-selforacle,rec. loss,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,2,14,3,2,89,0,100,12,14,672.0696020678548,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[5255, 5942]","[370, 695, 893, 1180, 1483, 1763, 1995, 2297, 2354, 2935, 3172, 3470, 3905, 5036]","[697, 2331, 5042]"
