model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Rain,2,2,0,0,1,99,1,18,100,69
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Rain,2,2,0,0,2,99,1,18,100,69
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Rain,2,2,0,0,3,99,1,18,100,69
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Rain,2,2,0,0,1,99,1,20,100,71
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Rain,2,2,0,0,2,99,1,20,100,71
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Rain,2,2,0,0,3,99,1,20,100,71
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Fog,4,4,0,0,1,99,1,31,100,82
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Fog,4,4,0,0,2,99,1,31,100,82
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Fog,4,4,0,0,3,99,1,31,100,82
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Fog,4,4,0,0,1,99,1,33,100,83
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Fog,4,4,0,0,2,99,1,33,100,83
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Fog,4,4,0,0,3,99,1,33,100,83
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Snow,3,3,0,0,1,99,1,25,100,77
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Snow,3,3,0,0,2,99,1,25,100,77
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-Snow,3,3,0,0,3,99,1,25,100,77
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Snow,3,3,0,0,1,99,1,27,100,79
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Snow,3,3,0,0,2,99,1,27,100,79
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-Snow,3,3,0,0,3,99,1,27,100,79
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNight,2,2,0,0,1,99,1,18,100,69
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNight,2,1,1,0,2,99,1,10,50,36
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNight,2,1,1,0,3,99,1,10,50,36
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNight,2,1,1,0,1,99,1,11,50,37
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNight,2,1,1,0,2,99,1,11,50,37
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNight,2,1,1,0,3,99,1,11,50,37
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,99,1,18,100,69
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,99,1,18,100,69
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,99,1,18,100,69
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightRain,2,1,1,0,1,99,1,11,50,37
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,99,1,20,100,71
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,99,1,20,100,71
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,99,1,36,100,85
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,99,1,36,100,85
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,99,1,36,100,85
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,1,99,1,38,100,86
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,99,1,38,100,86
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightFog,5,4,1,0,3,99,1,33,80,70
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,99,1,31,100,82
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightSnow,3,2,1,2,2,99,1,18,67,53
dave2-track1-DE_M2_1_5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,99,1,31,100,82
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,1,99,1,27,75,64
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,99,1,20,67,54
dave2-track1-DE_M2_1_5,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,3,99,1,27,75,64
