model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Rain,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Rain,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Rain,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Fog,4,4,0,0,1,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Fog,4,4,0,0,2,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Fog,4,4,0,0,3,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Snow,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Snow,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-Snow,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNight,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNight,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNight,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightRain,2,1,1,0,1,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightSnow,3,2,1,2,2,94,6,4,67,27
dave2-p10-track1-mcd_25_S128,max,DAVE2-Track1-DayNightSnow,4,3,1,1,3,94,6,6,75,36
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-10,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-10,2,2,0,1,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-10,2,1,1,1,3,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-20,5,5,0,0,1,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-20,4,4,0,1,2,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-20,4,4,0,1,3,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-40,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-40,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-40,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-50,4,4,0,0,1,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-50,3,3,0,1,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-50,3,3,0,1,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-60,1,1,0,0,1,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-60,1,1,0,0,2,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-60,1,1,0,0,3,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-70,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-70,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-70,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-80,1,1,0,0,1,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-80,1,1,0,0,2,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-80,1,1,0,0,3,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-90,1,1,0,0,1,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-90,1,1,0,0,2,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-90,1,1,0,0,3,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-100,4,4,0,0,1,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-100,4,4,0,0,2,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,xai-track1-fog-100,4,4,0,0,3,94,6,8,100,48
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-10,1,1,0,0,1,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-10,1,1,0,0,2,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-10,1,1,0,0,3,94,6,2,100,19
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-20,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-20,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-20,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-30,2,1,1,0,1,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-30,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-30,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-40,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-40,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-40,2,1,1,1,3,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-50,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-50,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-50,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-60,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-60,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-60,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-70,2,1,1,0,1,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-70,2,1,1,0,2,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-70,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-80,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-80,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-80,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-90,2,2,0,1,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-90,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-90,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-100,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-100,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-rain-100,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-10,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-10,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-10,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-20,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-20,2,2,0,1,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-20,2,2,0,1,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-30,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-30,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-30,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-40,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-40,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-40,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-50,3,3,0,0,1,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-50,3,3,0,0,2,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-50,3,3,0,0,3,94,6,6,100,41
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-60,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-60,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-60,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-70,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-70,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-70,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-90,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-90,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-90,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-100,2,1,1,0,1,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-100,2,1,1,0,2,94,6,2,50,16
dave2-p10-track1-mcd_25_S128,max,xai-track1-snow-100,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_25_S128,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,94,6,10,100,53
dave2-p10-track1-mcd_25_S128,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,94,6,10,100,54
dave2-p10-track1-mcd_25_S128,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,94,6,10,100,54
