model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Rain,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Rain,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Rain,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Fog,4,4,0,0,1,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Fog,4,4,0,0,2,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Fog,4,4,0,0,3,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Snow,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Snow,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-Snow,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNight,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNight,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNight,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-10,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-10,2,2,0,1,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-10,2,2,0,1,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-20,5,5,0,0,1,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-20,4,4,0,1,2,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-20,4,4,0,1,3,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-40,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-40,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-40,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-50,4,4,0,0,1,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-50,3,3,0,1,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-50,3,3,0,1,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-60,1,1,0,0,1,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-60,1,1,0,0,2,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-60,1,1,0,0,3,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-70,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-70,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-70,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-80,1,1,0,0,1,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-80,1,1,0,0,2,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-80,1,1,0,0,3,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-90,1,1,0,0,1,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-90,1,1,0,0,2,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-90,1,1,0,0,3,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-100,4,4,0,0,1,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-100,4,4,0,0,2,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-fog-100,4,4,0,0,3,95,5,10,100,53
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-10,1,1,0,0,1,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-10,1,1,0,0,2,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-10,1,1,0,0,3,95,5,3,100,22
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-20,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-20,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-20,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-30,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-30,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-30,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-40,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-40,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-40,2,2,0,1,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-50,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-50,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-50,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-60,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-60,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-60,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-70,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-70,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-70,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-80,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-80,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-80,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-90,2,2,0,1,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-90,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-90,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-100,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-100,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-rain-100,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-10,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-10,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-10,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-20,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-20,2,2,0,1,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-20,2,2,0,1,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-30,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-30,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-30,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-40,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-40,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-40,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-50,3,3,0,0,1,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-50,3,3,0,0,2,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-50,3,3,0,0,3,95,5,8,100,46
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-60,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-60,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-60,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-70,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-70,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-70,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-90,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-90,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-90,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-100,2,2,0,0,1,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-100,2,2,0,0,2,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,xai-track1-snow-100,2,2,0,0,3,95,5,5,100,36
dave2-p10-track1-mcd_10_S2,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,95,5,12,100,59
dave2-p10-track1-mcd_10_S2,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,96,4,15,100,63
dave2-p10-track1-mcd_10_S2,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,96,4,15,100,63
dave2-p10-track1-mcd_10_S2,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,96,4,15,100,63
dave2-p10-track1-mcd_10_S2,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,1,95,5,38,100,86
dave2-p10-track1-mcd_10_S2,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,2,95,5,38,100,86
dave2-p10-track1-mcd_10_S2,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,3,95,5,38,100,86
