model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Rain,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Rain,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Rain,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Fog,4,4,0,0,1,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Fog,4,4,0,0,2,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Fog,4,4,0,0,3,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Snow,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Snow,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-Snow,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNight,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNight,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNight,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightFog,5,4,1,0,1,95,4,11,80,49
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,96,4,13,100,60
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,96,4,13,100,60
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-10,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-10,2,2,0,1,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-10,2,1,1,1,3,95,4,3,50,19
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-20,5,5,0,0,1,96,4,13,100,60
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-20,4,4,0,1,2,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-20,4,4,0,1,3,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-40,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-40,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-40,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-50,4,4,0,0,1,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-50,3,3,0,1,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-50,3,3,0,1,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-60,1,1,0,0,1,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-60,1,1,0,0,2,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-60,1,1,0,0,3,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-70,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-70,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-70,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-80,1,1,0,0,1,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-80,1,1,0,0,2,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-80,1,1,0,0,3,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-90,1,1,0,0,1,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-90,1,1,0,0,2,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-90,1,1,0,0,3,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-100,4,4,0,0,1,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-100,4,4,0,0,2,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-fog-100,4,4,0,0,3,96,4,11,100,55
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-10,1,1,0,0,1,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-10,1,1,0,0,2,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-10,1,1,0,0,3,96,4,3,100,23
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-20,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-20,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-20,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-30,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-30,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-30,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-40,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-40,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-40,2,2,0,1,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-50,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-50,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-50,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-60,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-60,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-60,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-70,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-70,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-70,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-80,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-80,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-80,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-90,2,2,0,1,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-90,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-90,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-100,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-100,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-rain-100,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-10,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-10,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-10,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-20,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-20,2,2,0,1,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-20,2,2,0,1,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-30,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-30,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-30,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-40,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-40,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-40,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-50,3,3,0,0,1,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-50,3,3,0,0,2,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-50,3,3,0,0,3,96,4,8,100,48
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-60,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-60,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-60,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-70,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-70,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-70,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-90,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-90,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-90,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-100,2,2,0,0,1,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-100,2,2,0,0,2,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,xai-track1-snow-100,2,2,0,0,3,96,4,6,100,38
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,96,4,13,100,60
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,96,4,13,100,60
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,96,4,13,100,60
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,95,5,13,100,60
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,95,5,13,100,60
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,95,5,13,100,60
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,1,96,4,39,100,86
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,2,96,4,39,100,86
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,3,96,4,39,100,86
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,1,96,5,38,100,86
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,2,96,5,38,100,86
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,21,21,0,1,3,96,5,38,100,86
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,17,0,2,1,96,4,34,100,84
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,17,0,2,2,96,4,34,100,84
dave2-p10-track1-mcd_10_S5,max,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,17,0,2,3,96,4,34,100,84
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,16,1,2,1,95,5,32,94,79
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,17,0,2,2,95,5,33,100,83
dave2-p10-track1-mcd_10_S5,mean,udacity_add_weights_regularisation_mutated0_MP_l2_3_0,17,16,1,2,3,95,5,32,94,79
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_exponential_4_0,13,13,0,2,1,96,4,28,100,80
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_exponential_4_0,14,14,0,1,2,96,4,30,100,81
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_exponential_4_0,14,14,0,1,3,96,4,30,100,81
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_exponential_4_0,13,12,1,2,1,95,5,26,92,74
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_exponential_4_0,14,14,0,1,2,95,5,29,100,80
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_exponential_4_0,14,14,0,1,3,95,5,29,100,80
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,1,96,4,18,100,68
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,2,96,4,18,100,68
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,6,1,1,3,95,4,15,86,59
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,1,95,5,17,100,67
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,2,95,5,17,100,67
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,6,1,1,3,95,5,15,86,58
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,1,96,4,33,100,83
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,2,96,4,33,100,83
dave2-p10-track1-mcd_10_S5,max,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,3,96,4,33,100,83
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,1,95,5,32,100,82
dave2-p10-track1-mcd_10_S5,mean,udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,2,95,5,32,100,82
