model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Rain,2,2,0,0,1,98,2,11,100,54
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Rain,2,1,1,0,3,98,2,6,50,28
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Rain,2,1,1,0,1,98,2,7,50,31
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Fog,4,4,0,0,1,98,2,19,100,70
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Fog,4,2,2,0,2,97,2,11,50,36
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Fog,4,4,0,0,3,98,2,19,100,70
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Fog,4,4,0,0,1,98,2,24,100,75
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Fog,4,1,3,0,2,98,2,7,25,20
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Fog,4,2,2,0,3,98,2,13,50,39
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Snow,3,3,0,0,1,98,2,15,100,64
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Snow,3,3,0,0,2,98,2,15,100,64
dave2-track1-DE_M_4_5,max,DAVE2-Track1-Snow,3,2,1,0,3,98,2,11,67,43
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Snow,3,3,0,0,1,98,2,19,100,70
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Snow,3,2,1,0,2,98,2,13,67,48
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-Snow,3,2,1,0,3,98,2,13,67,48
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNight,2,2,0,0,1,98,2,11,100,54
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNight,2,2,0,0,2,98,2,11,100,54
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNight,2,2,0,0,3,98,2,11,100,54
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNight,2,1,1,0,1,98,2,7,50,31
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNight,2,2,0,0,2,98,2,13,100,61
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNight,2,2,0,0,3,98,2,13,100,61
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightRain,2,1,1,0,1,98,2,6,50,28
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,98,2,11,100,54
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,98,2,11,100,54
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightRain,2,1,1,0,1,98,2,7,50,31
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,98,2,13,100,61
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,98,2,13,100,61
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,98,2,23,100,75
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,98,2,23,100,75
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,98,2,23,100,75
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,1,98,2,28,100,79
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,98,2,28,100,79
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,98,2,28,100,79
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,98,2,19,100,70
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,98,2,15,100,64
dave2-track1-DE_M_4_5,max,DAVE2-Track1-DayNightSnow,4,3,1,1,3,98,2,15,75,54
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,1,98,2,19,75,58
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightSnow,3,3,0,2,2,98,2,19,100,70
dave2-track1-DE_M_4_5,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,3,98,2,19,75,58
dave2-track1-DE_M_4_5,max,xai-track1-fog-10,3,3,0,0,1,98,2,15,100,64
