model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Rain,2,2,0,0,1,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Rain,2,2,0,0,2,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Rain,2,2,0,0,3,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Fog,4,4,0,0,1,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Fog,4,4,0,0,2,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Fog,4,4,0,0,3,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Fog,4,4,0,0,1,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Fog,4,1,3,0,2,97,2,6,25,19
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Fog,4,0,4,0,3,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Snow,3,3,0,0,1,98,2,16,100,65
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Snow,3,3,0,0,2,98,2,16,100,65
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-Snow,3,2,1,0,3,98,2,11,67,44
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Snow,3,2,1,0,1,98,2,11,67,44
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Snow,3,2,1,0,2,98,2,11,67,44
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNight,2,2,0,0,1,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNight,2,2,0,0,2,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNight,2,2,0,0,3,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNight,2,2,0,0,2,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightRain,2,1,1,0,1,98,2,6,50,29
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightRain,2,1,1,0,2,98,2,6,50,29
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightFog,5,4,1,0,1,98,2,20,80,62
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,98,2,24,100,76
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,98,2,24,100,76
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightFog,5,0,5,0,1,0,0,0,0,0
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,98,2,24,100,76
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,98,2,24,100,76
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,98,2,16,100,65
dave2-p10-track1-mcd_20_S5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,98,2,20,100,71
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,98,2,11,67,44
dave2-p10-track1-mcd_20_S5,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,3,98,2,16,75,55
dave2-p10-track1-mcd_20_S5,max,xai-track1-fog-10,3,3,0,0,1,98,2,16,100,65
dave2-p10-track1-mcd_20_S5,max,xai-track1-fog-10,2,2,0,1,2,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,max,xai-track1-fog-10,2,2,0,1,3,98,2,11,100,56
dave2-p10-track1-mcd_20_S5,mean,xai-track1-fog-10,3,3,0,0,1,98,2,16,100,65
