model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Rain,2,2,0,0,1,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Rain,2,2,0,0,2,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Rain,2,2,0,0,3,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Rain,2,1,1,0,2,97,2,5,50,27
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Rain,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Fog,4,4,0,0,1,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Fog,4,4,0,0,2,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Fog,4,4,0,0,3,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Fog,4,4,0,0,1,98,2,18,100,69
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Fog,4,1,3,0,2,97,2,5,25,18
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Fog,4,0,4,0,3,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Snow,3,3,0,0,1,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Snow,3,3,0,0,2,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-Snow,3,3,0,0,3,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Snow,3,3,0,0,1,98,2,14,100,62
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Snow,3,2,1,0,2,97,2,10,67,43
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-Snow,3,0,3,0,3,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNight,2,2,0,0,1,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNight,2,2,0,0,2,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNight,2,1,1,0,3,97,3,5,50,25
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNight,2,2,0,0,1,98,2,10,100,53
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNight,2,1,1,0,3,97,2,5,50,27
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,98,2,10,100,53
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,98,2,10,100,53
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightFog,5,4,1,0,1,97,3,16,80,57
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,97,3,19,100,70
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,97,3,19,100,70
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightFog,5,0,5,0,1,0,0,0,0,0
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,98,2,22,100,74
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightFog,5,1,4,0,3,97,2,5,20,16
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,DAVE2-Track1-DayNightSnow,4,3,1,1,3,97,3,12,75,50
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,98,2,18,100,69
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightSnow,3,2,1,2,2,97,2,10,67,43
dave2-p10-track1-mcd_25_S10,mean,DAVE2-Track1-DayNightSnow,4,3,1,1,3,97,2,14,75,53
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-10,3,3,0,0,1,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-10,2,2,0,1,2,97,3,9,100,49
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-10,2,1,1,1,3,97,3,5,50,25
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-10,3,3,0,0,1,98,2,14,100,62
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-10,2,2,0,1,2,98,2,10,100,53
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-10,2,1,1,1,3,97,2,5,50,27
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-20,5,5,0,0,1,97,3,19,100,70
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-20,4,4,0,1,2,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-20,4,4,0,1,3,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-20,5,5,0,0,1,98,2,22,100,74
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-20,4,4,0,1,2,98,2,18,100,69
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-20,4,1,3,1,3,97,2,5,25,18
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-40,3,3,0,0,1,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-40,3,3,0,0,2,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-40,3,3,0,0,3,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-40,3,2,1,0,1,97,2,10,67,43
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-40,3,3,0,0,2,98,2,14,100,62
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-40,3,2,1,0,3,97,2,10,67,43
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-50,4,4,0,0,1,97,3,16,100,66
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-50,3,3,0,1,2,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-50,3,3,0,1,3,97,3,12,100,59
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-50,4,4,0,0,1,98,2,18,100,69
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-50,3,3,0,1,2,98,2,14,100,62
dave2-p10-track1-mcd_25_S10,mean,xai-track1-fog-50,3,3,0,1,3,98,2,14,100,62
dave2-p10-track1-mcd_25_S10,max,xai-track1-fog-60,1,1,0,0,1,97,3,5,100,32
