Model,Condition,Seconds,AUC-ROC,AUC-PRC,FPR,TPR,ROC Thresholds,PRC Thresholds,Precision,Recall
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNight,1,0.5093465722138351,0.006997167505973611,0.4899574962257578,0.4984,0.013713534082651005,0.003924691251178987,0.006852916230752189,0.5050980848259283
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNight,2,0.5058004911706233,0.013263166573411202,0.4937691975398509,0.4995238095238095,0.008074929569201346,0.003919676235854205,0.012761314505830445,0.5021382661555736
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNight,3,0.5016723589683194,0.019392103479805245,0.499328895641569,0.5012243648607285,0.006115008748255104,0.003919676235854205,0.01844351087278241,0.4980246770175914
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightFog,1,0.4623250926386815,0.021473896530242884,0.5225416229923253,0.4842320819112628,0.005810570286829718,0.0025987795813776807,0.020866874924306764,0.4539656402656567
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightFog,2,0.4942720208723271,0.049867594567477934,0.4963136631325657,0.4904070796460177,0.004762752765495947,0.002585159271948375,0.04910815963395187,0.4885072345072345
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightFog,3,0.4910207011621365,0.0724656242613188,0.4987082694631081,0.4894966309948474,0.0039970529640859145,0.002572936886665627,0.07198729611487274,0.4880299242835924
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightRain,1,0.3549874686716792,0.008829865448620017,0.6374123461965018,0.4959349593495935,0.012451182812144973,0.004471309789831058,0.00720506738632172,0.34899477713386284
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightRain,2,0.4155114254624592,0.019807501851603303,0.5789580492463373,0.4953586497890294,0.007991334013558154,0.004471309789831058,0.018019117043737286,0.4105548400944409
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightRain,3,0.4602866593164278,0.03323491298611845,0.5313472860778637,0.4917707332692923,0.007178614500161384,0.004471309789831058,0.03241290896619717,0.4552264434427989
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightSnow,1,0.5157172157818439,0.03130509659995386,0.4870517939511553,0.5026663575237654,0.008874963058290806,0.0033718131177106377,0.03083207143217835,0.5122377085499445
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightSnow,2,0.515809408159135,0.048648749826692914,0.4816358798378894,0.49742587161942,0.007223989972784802,0.0033718131177106377,0.04807930853724785,0.5120669056152927
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-DayNightSnow,3,0.5179686524291245,0.07005467694730627,0.4800189099400022,0.497631239332251,0.0063748143310561976,0.0033718131177106377,0.06898558815554871,0.5138049218186901
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Fog,1,0.520990860990861,0.017842342126341868,0.4819204705280655,0.5031645569620252,0.007412212667782268,0.0026215760369036525,0.017836717377087398,0.5128831555683675
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Fog,2,0.5292419236417034,0.0390932085926331,0.4750990643832755,0.5042639773531493,0.005467836143272696,0.0026215760369036525,0.03824715618214792,0.5206213366003651
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Fog,3,0.5138621076233184,0.05729783527622007,0.4877298553774236,0.5014783023366713,0.004668796576029082,0.0025920604319192987,0.05570527411804952,0.5108597374629866
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Rain,1,0.4802046534291631,0.006516754406345031,0.5152484829757543,0.4959349593495935,0.011704810731840692,0.0033764244500769764,0.006191094881474589,0.467538099368108
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Rain,2,0.419588293042091,0.011372735814268812,0.5792039580799245,0.5005578800557879,0.0067085003621018355,0.0033039766153958217,0.010441416483560622,0.4192198108632396
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Rain,3,0.4362652985535913,0.01767096235366988,0.5637823624781753,0.5007959248646927,0.00535572531816006,0.0033011746362137,0.016575717653486425,0.4366384009691096
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Snow,1,0.5303681420999857,0.01376043456065622,0.4724392437552982,0.5024893746205222,0.009094781414290041,0.002859162804872062,0.013716796568523414,0.529151123073775
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Snow,2,0.5076557184088746,0.02512287386247182,0.4916458603876976,0.4994935106046217,0.0057783666582710705,0.002859162804872062,0.024844758788065132,0.5065920574207866
dave2-p10-track1-mcd_25_S2.csv,DAVE2-Track1-Snow,3,0.4751088256082014,0.03408895055673942,0.5249387852947723,0.5004763463146795,0.004434491911580515,0.002859162804872062,0.03331812462239698,0.4751349381059481
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-10,1,0.6629549139328712,0.12929119958711113,0.3708176387636856,0.5415662650602409,0.011250722553136777,0.001978689833952523,0.05171396511231145,0.6497556106292166
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-10,2,0.6353825168375611,0.13483140505013347,0.3929854355141131,0.5328501049911161,0.007309301193647375,0.0019640861046483853,0.08238478161173972,0.6219624696246963
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-10,3,0.6085297214123745,0.1381468423677927,0.4099243878736164,0.5215701219512195,0.005867046153739154,0.001954468325665739,0.10113411346191928,0.5959725804336422
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-20,1,0.6462063238620016,0.09206124576334898,0.36969647161954855,0.5177356656948493,0.009501757744707552,0.0024537844240644304,0.05481657689137742,0.6400851536521666
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-20,2,0.6292783918818561,0.12677007896067385,0.3882768399729912,0.5186067415730338,0.0071171591247028735,0.0024537844240644304,0.09157835804239092,0.6203120646197156
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-20,3,0.6201547097270281,0.16324932712049076,0.4025026467374943,0.5246021505376344,0.005769888343059416,0.0024537844240644304,0.12330705474899124,0.608904426916791
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-40,1,0.6334720858082722,0.024270187791813117,0.3631057595907608,0.4938547486033521,0.012259741896729652,0.002901869366161121,0.02029123189340043,0.6006394523749895
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-40,2,0.5957115563766124,0.038724569426403,0.3977247026281606,0.4928951486697965,0.008078240843010964,0.002754810672965249,0.034935489559312936,0.5813039826304696
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-40,3,0.5752960243963555,0.05294864210269872,0.4226946773663627,0.49748374328527,0.006449720072802487,0.0027252762001622605,0.04900144953778573,0.5645663159985158
dave2-p10-track1-mcd_25_S2.csv,xai-track1-fog-50,1,0.6085565289945766,0.0644428560150964,0.39083109205656014,0.5,0.01204508816798848,0.0030660777697380827,0.04635751089877799,0.6045085626166706
