Model,Condition,Seconds,AUC-ROC,AUC-PRC,FPR,TPR,ROC Thresholds,PRC Thresholds,Precision,Recall
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNight,1,0.4509967870553168,0.005771275097052575,0.5489963999535479,0.504,0.012001163946231828,0.007986940486538458,0.003491941714746777,0.2984419541924702
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNight,2,0.4587095076599228,0.011678306503710023,0.5414736380351041,0.5030428769017979,0.008023310568511171,0.007986940486538458,0.0071346219759035176,0.308599970510174
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNight,3,0.4721352019785655,0.017949336028549354,0.5289341051913187,0.5043051598607154,0.00680419173318179,0.007986940486538458,0.011318560984424596,0.32577410793276323
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightFog,1,0.4653437309883303,0.038974870771146135,0.5408011919335961,0.5068018018018018,0.009174061205035165,0.005434586349609707,0.028121848372539608,0.4623740420675037
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightFog,2,0.4833804095059837,0.053077893714517314,0.5169448816478551,0.5011921296296297,0.007127693827492798,0.005434586349609707,0.04963968238263236,0.4804989401597912
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightFog,3,0.4921153211881342,0.07414364974501833,0.5067743478797501,0.4997583399001839,0.006526719000609922,0.005422272251187397,0.07253675551765679,0.4903904880649066
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightRain,1,0.5195202291442892,0.01338427037486602,0.4814367346938775,0.4997333333333334,0.015256753894500437,0.006582331376653481,0.01295298385766415,0.5188141229745984
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightRain,2,0.5675027203482046,0.030254508652501445,0.4354177954024978,0.5024407252440725,0.011798693610951459,0.006582331376653481,0.028804142904662038,0.5653541357107479
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightRain,3,0.6220262158520152,0.051430828090025735,0.3859961970503173,0.5069887278582931,0.011047735566313823,0.006582331376653481,0.047910097019444924,0.6169673813061629
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightSnow,1,0.6072379080215248,0.04121553945327648,0.39723308799415785,0.5039802148543164,0.011643174655185726,0.005558668712681649,0.038204478356493966,0.6039763755485182
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightSnow,2,0.5931636163876601,0.07164910871695318,0.4161399444318535,0.5090583251873575,0.010391169907716364,0.005558668712681649,0.0633682983263826,0.5887687165036741
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-DayNightSnow,3,0.6035770783897423,0.11608973808428293,0.4048979464397224,0.5085846103147141,0.009888129905081441,0.005558668712681649,0.09533831737653416,0.596787277815154
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Fog,1,0.41108706108706106,0.015503594629584175,0.5797273142952156,0.49183813443072705,0.011947861878362337,0.008435163570773115,0.015059752144806296,0.4063031736927636
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Fog,2,0.4134492780225159,0.04110706459309349,0.5866366637805539,0.5001799856011521,0.009943011709132893,0.008373358607034547,0.033452309207106436,0.41591651284963793
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Fog,3,0.400807797708022,0.06307327045702972,0.5975696902944956,0.4985095841455491,0.009206077135004627,0.008373358607034547,0.05015121211856144,0.40538793443450544
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Rain,1,0.13559913915621066,0.00406812577708311,0.8177773003127929,0.4611548556430447,0.01383601123005093,0.009199312371299544,0.002193942970051346,0.136012049167071
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Rain,2,0.1292489876058412,0.007800490908950502,0.8316374270287328,0.4469494047619048,0.009960562748476929,0.009179829548848866,0.0036559786402280826,0.13469836277119124
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Rain,3,0.15160643397755527,0.012138949804660652,0.7836625169107158,0.4000788022064618,0.00962885539171266,0.009179829548848866,0.007144342244165102,0.15925545070839045
dave2-p10-track1-mcd_35_S64.csv,DAVE2-Track1-Snow,1,0.2596157825208104,0.01366391818133465,0.723879943038668,0.4899346405228758,0.013002688456189765,0.00875969229307901,0.009681961544331494,0.2621945466553448
