Model,Condition,Seconds,AUC-ROC,AUC-PRC,FPR,TPR,ROC Thresholds,PRC Thresholds,Precision,Recall
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNight,1,0.6142569581542988,0.00984341340442017,0.3798936244338637,0.4909333333333334,0.01211627805338923,0.0021476850932265995,0.009399154837177723,0.6009387155671986
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNight,2,0.6033855689393053,0.019446275962728896,0.3983810100102339,0.5009681881051176,0.00766517471462214,0.0021284342565760822,0.01843320300853147,0.5927405396900323
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNight,3,0.5762644106832071,0.02585695223037238,0.4278466539130079,0.5038904450669156,0.0057182066994541075,0.0020904470265702283,0.02514189702521532,0.5726034100860249
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightFog,1,0.4868812565676677,0.022664087412643873,0.5089384459352708,0.4959726962457338,0.006307623413785443,0.002858352814149396,0.022480223539958655,0.48536928741607105
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightFog,2,0.5051375418297318,0.04768759935360788,0.4952995099002307,0.5005155243116578,0.00454659367996818,0.002851403877291577,0.047564057318056484,0.5043256090314915
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightFog,3,0.491808781017791,0.06847687147136199,0.5062174538611782,0.4978474735290176,0.003766234667530951,0.002851403877291577,0.06785103697942096,0.4918309656277571
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightRain,1,0.4967454350161117,0.011840841146083391,0.4978299407054221,0.4951219512195122,0.010729624426339929,0.002523894162226532,0.011431459220107435,0.4966546431855152
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightRain,2,0.46531011969532104,0.022041468119073343,0.5279114671358784,0.4934751773049645,0.0064002787633114675,0.002523894162226532,0.02099456064084701,0.4660725652450668
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightRain,3,0.4705990444689453,0.03393566561344938,0.5276679953636956,0.498448876226654,0.005073079635784983,0.002523894162226532,0.03322422473101398,0.4716057241200463
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightSnow,1,0.5045396812573772,0.03891877601914775,0.5056149626218697,0.5099415204678363,0.007143506206142658,0.002449858926022817,0.031174322851746164,0.4983007834050535
dave2-p10-track1-mcd_15_S2.csv,DAVE2-Track1-DayNightSnow,2,0.4919897649405846,0.0494510882450406,0.5117227250264524,0.5034582132564841,0.005271606063717277,0.002428473394091672,0.04494542216532808,0.4905777223607648
