Model,Condition,Seconds,AUC-ROC,AUC-PRC,FPR,TPR,ROC Thresholds,PRC Thresholds,Precision,Recall
dave2-track1-DE_3.csv,DAVE2-Track1-DayNight,1,0.7247106414276314,0.013797480845331698,0.31907168921025125,0.5532163742690058,0.008866275092687944,0.0023432462604752674,0.01299799007878056,0.6221485341333755
dave2-track1-DE_5.csv,DAVE2-Track1-DayNight,1,0.7399701931637828,0.026181554476811045,0.3122935209850719,0.5586912065439673,0.012413594577752698,0.004240391653718341,0.01589228732269149,0.6873520335313896
dave2-track1-DE_10.csv,DAVE2-Track1-DayNight,1,0.7501238725660977,0.017541657308983077,0.30823476725564086,0.5746506986027944,0.01149244396581348,0.004527763627777341,0.014607767711399528,0.657354638958858
dave2-track1-DE_50.csv,DAVE2-Track1-DayNight,1,0.6963941470212519,0.011631585530540098,0.3715100136189441,0.5789898989898989,0.011212162648242424,0.0058686948317873515,0.010350900860624412,0.51618096285435
dave2-track1-DE_120.csv,DAVE2-Track1-DayNight,1,0.6723512561452405,0.00987019551923663,0.38953190793859704,0.5856995884773663,0.011122757212654318,0.00605093423406513,0.008850831027509349,0.4792024876531919
dave2-track1-DE_3.csv,DAVE2-Track1-DayNight,2,0.7747709819514287,0.05701595563789272,0.2601886085275914,0.541401648998822,0.007786360661461133,0.0020050190517166278,0.032982342691101445,0.7384297793631919
dave2-track1-DE_5.csv,DAVE2-Track1-DayNight,2,0.7834493041749504,0.0530200386681167,0.2617255204506063,0.5564987562189054,0.010478264710983958,0.004240391653718341,0.033483980094361585,0.736519506241076
dave2-track1-DE_10.csv,DAVE2-Track1-DayNight,2,0.7703865045023974,0.03179781064087135,0.26813033050407564,0.5547368421052631,0.009214627790456769,0.004527763627777341,0.028290791953249267,0.6820804471032745
dave2-track1-DE_50.csv,DAVE2-Track1-DayNight,2,0.734724983432737,0.028499212656361003,0.3155593112210146,0.5566308243727599,0.009605883852903228,0.005747915643482128,0.025583314200480673,0.586717638691323
dave2-track1-DE_120.csv,DAVE2-Track1-DayNight,2,0.7094560090437766,0.023661237444312602,0.34129900142603553,0.5631529850746269,0.009326776131529851,0.00604031000877577,0.02157827131491512,0.5365940046211845
dave2-track1-DE_3.csv,DAVE2-Track1-DayNight,3,0.7812471374919849,0.17009885078599513,0.2606311113833509,0.561260053619303,0.006965706509819344,0.001855449250359409,0.0536990438059886,0.7638098134630981
dave2-track1-DE_5.csv,DAVE2-Track1-DayNight,3,0.7719794815425481,0.09627677638557713,0.26225519968479094,0.5452006980802792,0.010057609487875869,0.004240391653718341,0.052183074922499,0.7207582945665024
dave2-track1-DE_10.csv,DAVE2-Track1-DayNight,3,0.7695429147201612,0.0802561773441905,0.2647630229376394,0.5494144530134247,0.008655941459110274,0.004527763627777341,0.04980324071028473,0.6784897145256087
dave2-track1-DE_50.csv,DAVE2-Track1-DayNight,3,0.7494562870490322,0.046768147199012296,0.2887176193007924,0.5408761241659413,0.00904372580929504,0.005631365870162404,0.04040043442801111,0.6176397765877814
dave2-track1-DE_120.csv,DAVE2-Track1-DayNight,3,0.7335139166961097,0.04106052336971228,0.30373116045488874,0.5410576351752823,0.008929510794251336,0.005955073427829347,0.037484985814008005,0.5807969936740238
dave2-track1-DE_3.csv,DAVE2-Track1-DayNightFog,1,0.7420662573972678,0.12884129201683203,0.5066519844185275,0.752776617954071,0.0027385046590530683,0.0021931306840256817,0.05241465286304634,0.7360384511237476
dave2-track1-DE_5.csv,DAVE2-Track1-DayNightFog,1,0.8079940268790443,0.12812698400570793,0.5216815866269485,0.8363209494324045,0.0037920521827059708,0.0032859949690253122,0.054851806184116336,0.812122454557879
dave2-track1-DE_10.csv,DAVE2-Track1-DayNightFog,1,0.8075604225430009,0.09988251575985825,0.5255588899691551,0.8420786933927246,0.003980928000024504,0.005216092806720319,0.06782341168382054,0.6619723865877712
dave2-track1-DE_50.csv,DAVE2-Track1-DayNightFog,1,0.8603152480504397,0.09827962841930134,0.5179467396714783,0.8769190476190477,0.004798343813278572,0.00698496035974138,0.07529580753819382,0.697370083261556
dave2-track1-DE_120.csv,DAVE2-Track1-DayNightFog,1,0.8443006470881036,0.08203939383719058,0.5206006908306561,0.8676945454545454,0.004888346888654545,0.006307700015625,0.06877642281773139,0.7320518158686098
dave2-track1-DE_3.csv,DAVE2-Track1-DayNightFog,2,0.7073444501162724,0.19565721325537913,0.49527670856154776,0.7048716216216216,0.0027934198843102397,0.0021375744864719514,0.09715755358737949,0.7032291254451919
dave2-track1-DE_5.csv,DAVE2-Track1-DayNightFog,2,0.7970744711020361,0.20696499877333885,0.5062621944832925,0.8130366492146597,0.0037939572889854898,0.0032859949690253122,0.10389232424654266,0.7948339483394834
dave2-track1-DE_10.csv,DAVE2-Track1-DayNightFog,2,0.798566729056775,0.16672810914557337,0.506719775454116,0.8109192932187202,0.0041041686465000705,0.003812146270187542,0.1048511942088909,0.7797775813816469
dave2-track1-DE_50.csv,DAVE2-Track1-DayNightFog,2,0.8575112018603596,0.15765110197579943,0.4966501792493238,0.8536827586206897,0.0049239490367517244,0.00698496035974138,0.14060446414024239,0.6735457938558714
