Model,Condition,Seconds,AUC-ROC,AUC-PRC,FPR,TPR,ROC Thresholds,PRC Thresholds,Precision,Recall
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNight,1,0.4788294042503775,0.005932415852939664,0.5095807687841133,0.4831978319783198,0.011625158675279985,0.004226517858741272,0.0044537163223548224,0.3492701430903678
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNight,2,0.4863758624722255,0.012030777976145749,0.5070389868517177,0.4902370990237098,0.007527121266244938,0.004226517858741272,0.008965412767680802,0.3587474791126477
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNight,3,0.5092843402818671,0.018869797519402143,0.4855692262056078,0.4917707332692923,0.0062947447343946845,0.004226517858741272,0.014609508125787828,0.38688498351419703
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightFog,1,0.4806846966428848,0.021450449080641008,0.5198356031736966,0.5010710382513661,0.006713132947668066,0.0037526162811166923,0.020142225080207257,0.4659723379436761
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightFog,2,0.5211803074130792,0.048292843193918064,0.4775900257268302,0.4985527065527065,0.005426363754444398,0.0037526162811166923,0.04780016668022189,0.5061012053546631
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightFog,3,0.5210356401451216,0.0723448593621395,0.4778903625823077,0.4989086127547666,0.004864402121269095,0.0037410814257162572,0.0712652007637626,0.5078936605316974
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightRain,1,0.3962083780880773,0.009421866029488309,0.5971968248146499,0.4959349593495935,0.011565104983008764,0.003885350526905757,0.00794925342722479,0.3828953084274544
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightRain,2,0.4606819006166122,0.02134212206479862,0.5401909064613435,0.5028129395218003,0.00781510956806449,0.003851564851721949,0.01973007723915276,0.4563882940756603
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightRain,3,0.5579015067989711,0.042698273595933665,0.4420948809041421,0.4989870212092434,0.006951272641699972,0.003851564851721949,0.04226573777541152,0.5513026409707352
dave2-p10-track1-mcd_30_S64.csv,DAVE2-Track1-DayNightSnow,1,0.7094603995278552,0.14357668382820782,0.3026455063708544,0.5163769515531951,0.00996276076750642,0.003918280073862877,0.0620415690424163,0.6878840444034491
