,Model,Condition,Seconds,AUC-ROC,AUC-PRC,FPR,TPR,ROC Thresholds,PRC Thresholds,Precision,Recall
606,dave2-track1-DE_5.csv,xai-track1-rain-90,1,0.8888817844681124,0.2909204924929344,0.14690411983018714,0.545242914979757,0.0180298634968,0.0030922056477034185,0.10268964059654484,0.8274150245681576
607,dave2-track1-DE_5.csv,xai-track1-rain-90,2,0.904501922057264,0.4853383133582159,0.14831373116102706,0.5977894176136364,0.014907561086897732,0.0030922056477034185,0.17649424704247724,0.8389489593358999
608,dave2-track1-DE_5.csv,xai-track1-rain-90,3,0.9257212975882,0.652201582311391,0.14174561482279693,0.6589294315992292,0.01310180549528125,0.0030922056477034185,0.2422981843177763,0.858617946335683
609,dave2-track1-DE_5.csv,xai-track1-snow-10,1,0.8843402663145153,0.2572160047984715,0.16089997130138506,0.5636891793754538,0.01610766735637255,0.002310051335917858,0.0933085365335959,0.8586933238129241
610,dave2-track1-DE_5.csv,xai-track1-snow-10,2,0.8474953687951307,0.41918242098228203,0.227858012519626,0.6149486836233824,0.01075057808933735,0.002222798006026649,0.1661924446751405,0.8160348360655736
611,dave2-track1-DE_5.csv,xai-track1-snow-10,3,0.8046322160148976,0.4927799409199357,0.2804712970395976,0.6258869530216778,0.007534592540739002,0.0020987555080584077,0.20816342245369232,0.7794787597425882
612,dave2-track1-DE_5.csv,xai-track1-snow-100,1,0.8645896350070579,0.11339683152741732,0.3303284112823746,0.7209702660406886,0.009407151455967136,0.0037057655255058617,0.055927366357898516,0.8136067708333333
613,dave2-track1-DE_5.csv,xai-track1-snow-100,2,0.8562371636886426,0.21803833575721598,0.31833988383855777,0.7008109040717736,0.00955599743115528,0.0027901325986061177,0.0927150879688011,0.8502311895754519
614,dave2-track1-DE_5.csv,xai-track1-snow-100,3,0.8293728618680385,0.3036690511071283,0.3151784304166009,0.6717699698956658,0.0091069219069854,0.0027901325986061177,0.13103111543585932,0.8188955621575794
615,dave2-track1-DE_5.csv,xai-track1-snow-20,1,0.7453835800807538,0.07594423707340947,0.2902856104831185,0.5409679618268576,0.01851926069615337,0.004184340413532358,0.04750624080951989,0.7360549047450007
616,dave2-track1-DE_5.csv,xai-track1-snow-20,2,0.7420383190594355,0.14976782990929466,0.2750347662889396,0.5199328500009224,0.017139496219050473,0.004149783272909692,0.09259849048980903,0.729840925792129
617,dave2-track1-DE_5.csv,xai-track1-snow-20,3,0.7027608924586015,0.16548937448029502,0.3187152830311021,0.525990508773866,0.01299432020205656,0.004132499806577177,0.11857824937047147,0.6894561138040401
618,dave2-track1-DE_5.csv,xai-track1-snow-30,1,0.9135871964679912,0.1340783675852933,0.12395252770310143,0.5537953795379539,0.019746964438970296,0.003941665280495868,0.07628997058197269,0.8395007342143904
619,dave2-track1-DE_5.csv,xai-track1-snow-30,2,0.9075140765765766,0.303181388586826,0.13032701209496791,0.5664825046040516,0.016261746989535912,0.0031027984651112906,0.13179026307272518,0.8647822276159656
620,dave2-track1-DE_5.csv,xai-track1-snow-30,3,0.8993718901045004,0.38368967180392505,0.15578674434610032,0.5871157444533547,0.013985409263748836,0.0031027984651112906,0.18099479123299106,0.8463085407134621
621,dave2-track1-DE_5.csv,xai-track1-snow-40,1,0.8780295484727755,0.05525744626965255,0.1493141606801142,0.5241469816272966,0.02509374189944881,0.018797584739358376,0.05158944879469419,0.5934844930935628
622,dave2-track1-DE_5.csv,xai-track1-snow-40,2,0.8903795921806539,0.11442593526786315,0.13100208281884135,0.543394777265745,0.02072348035036866,0.013247100864942529,0.09438721723896634,0.7420844212358574
623,dave2-track1-DE_5.csv,xai-track1-snow-40,3,0.8715448893451972,0.14537765372905498,0.14536615365848699,0.5365236523652365,0.017341055711320132,0.013247100864942529,0.1267522776409793,0.6916362053959965
624,dave2-track1-DE_5.csv,xai-track1-snow-50,1,0.8865207214649594,0.1172741467295522,0.1304160028323597,0.5132698412698413,0.01439872637189714,0.004658518783817532,0.0866351123893601,0.7915718571347711
625,dave2-track1-DE_5.csv,xai-track1-snow-50,2,0.8773255715630585,0.2355985721533604,0.14824910486718507,0.534612085083918,0.012852113951791824,0.003510368024934782,0.13912746226501846,0.8301983030760229
626,dave2-track1-DE_5.csv,xai-track1-snow-50,3,0.8611370351013791,0.32619750922767504,0.1882082456861626,0.5713190184049081,0.011171719757460122,0.0031875224330874226,0.18380304366546246,0.8223444540312529
627,dave2-track1-DE_5.csv,xai-track1-snow-60,1,0.8156916587074181,0.06930220609330531,0.2256410536830056,0.5376590330788804,0.016839710717244275,0.004004529878970399,0.03998496573830684,0.7429988206282834
628,dave2-track1-DE_5.csv,xai-track1-snow-60,2,0.8247928736342975,0.15595093791723014,0.231271477219458,0.5830876105752412,0.013734532761278078,0.004004529878970399,0.07664206473747312,0.7503269074108031
629,dave2-track1-DE_5.csv,xai-track1-snow-60,3,0.7979832699424342,0.19283547430499465,0.2592949924698795,0.5803477066159374,0.011793011182044177,0.0035916005226540424,0.09473597502989184,0.7456295266280989
630,dave2-track1-DE_5.csv,xai-track1-snow-70,1,0.960993702636354,0.20389544622270792,0.07332018807826482,0.5617543859649123,0.019925869745368426,0.0076010002204301074,0.16979564065986175,0.7275193798449613
631,dave2-track1-DE_5.csv,xai-track1-snow-70,2,0.95471394535722,0.2909736964235417,0.07269383820238079,0.5845004668534081,0.01404313620137255,0.006331371097115385,0.2360674237667503,0.7360898817688941
632,dave2-track1-DE_5.csv,xai-track1-snow-70,3,0.9571716729853212,0.35649786092072194,0.07197510398919434,0.6242148581329868,0.012297637409415205,0.006331371097115385,0.29542466228370223,0.7276533048823857
633,dave2-track1-DE_5.csv,xai-track1-snow-90,1,0.8861896796431468,0.1048427349401246,0.2587744730199877,0.6845275181723779,0.010390837578380064,0.004776970630460704,0.06206668480641589,0.8070964247020586
634,dave2-track1-DE_5.csv,xai-track1-snow-90,2,0.9129710097755211,0.22706626102345095,0.2354942479251871,0.7141368614907435,0.010256675630552485,0.004776970630460704,0.1279216964758248,0.840009693790272
635,dave2-track1-DE_5.csv,xai-track1-snow-90,3,0.9163851368008348,0.3009822854370174,0.2194281421065115,0.6947770009258372,0.010097608864619287,0.004776970630460704,0.17624700573931928,0.8369174894553582
636,dave2-track1-DE_50.csv,DAVE2-Track1-DayNight,1,0.6963941470212519,0.011631585530540098,0.3715100136189441,0.5789898989898989,0.011212162648242423,0.005868694831787352,0.010350900860624412,0.51618096285435
637,dave2-track1-DE_50.csv,DAVE2-Track1-DayNight,2,0.734724983432737,0.028499212656361007,0.3155593112210146,0.5566308243727599,0.009605883852903228,0.005747915643482128,0.025583314200480677,0.586717638691323
638,dave2-track1-DE_50.csv,DAVE2-Track1-DayNight,3,0.7494562870490322,0.046768147199012296,0.2887176193007924,0.5408761241659413,0.009043725809295041,0.005631365870162404,0.04040043442801111,0.6176397765877814
639,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightFog,1,0.8603152480504397,0.09827962841930134,0.5179467396714783,0.8769190476190477,0.004798343813278572,0.00698496035974138,0.07529580753819383,0.697370083261556
640,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightFog,2,0.8575112018603596,0.15765110197579946,0.4966501792493238,0.8536827586206897,0.004923949036751725,0.00698496035974138,0.1406044641402424,0.6735457938558714
641,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightFog,3,0.8169508953689154,0.18679520694466306,0.4823603476941118,0.8023582464700229,0.004975737953752495,0.005118753832776089,0.1531381890855648,0.7495302390998593
642,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightRain,1,0.884421768707483,0.047532576561291236,0.12357822495556207,0.4994100294985251,0.017601580180530974,0.009486258203815262,0.03830316216640044,0.4297726512871949
643,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightRain,2,0.8820184983677911,0.0927954104820146,0.1272602776082168,0.5226829268292682,0.013413040885853655,0.006943189003056768,0.0770742957380503,0.7369707551287648
644,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightRain,3,0.8946968026460859,0.1731987145463765,0.11890529104311932,0.5403868031854381,0.01232522640375427,0.006943189003056768,0.13876768520077098,0.7520781803191232
645,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightSnow,1,0.8272677087961654,0.07789541882015187,0.1787048036903481,0.5076504045501883,0.011552708654109591,0.005504839930663984,0.06782137750202713,0.7052652750137612
646,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightSnow,2,0.8075881111400236,0.16550786454410046,0.20578942634194608,0.5208676268861454,0.010203203045216049,0.004921779845144528,0.1111656091126101,0.7305393217893218
647,dave2-track1-DE_50.csv,DAVE2-Track1-DayNightSnow,3,0.786694975230007,0.2201890769129218,0.23639411668636096,0.5322242924319049,0.009142588377488686,0.004257453479373103,0.13558279357860026,0.7645354224580914
648,dave2-track1-DE_50.csv,DAVE2-Track1-Fog,1,0.9117640692640692,0.30018991707483145,0.4889413461349518,0.8994128675745017,0.004889883774126702,0.00589436194376947,0.10241414458638197,0.7832295719844359
649,dave2-track1-DE_50.csv,DAVE2-Track1-Fog,2,0.8947577092511014,0.4807923448465815,0.477680053472005,0.8727590221187427,0.004913691083410943,0.004997654985821267,0.14454450071602645,0.8267548236859614
650,dave2-track1-DE_50.csv,DAVE2-Track1-Fog,3,0.8916658362398272,0.5158769232257183,0.46605772184304,0.8585066463143166,0.004947040281568403,0.004997654985821267,0.19974305682999072,0.8124944555333776
651,dave2-track1-DE_50.csv,DAVE2-Track1-Rain,1,0.7955374182807488,0.03368169525455817,0.5958630070716694,0.8138945927446954,0.006368393817453799,0.0057974804989974005,0.02110411405420854,0.6872347008229689
652,dave2-track1-DE_50.csv,DAVE2-Track1-Rain,2,0.6860811142471469,0.06054998815693195,0.5731097081858954,0.7214979988564895,0.006200160071869639,0.0048998474223138355,0.0300476554678313,0.6675544248357594
653,dave2-track1-DE_50.csv,DAVE2-Track1-Rain,3,0.6690278979684345,0.10897393699735963,0.5537783994379889,0.6982202262142382,0.006107567439071857,0.0048998474223138355,0.04526823690535839,0.6484907037657263
654,dave2-track1-DE_50.csv,DAVE2-Track1-Snow,1,0.8048918493052571,0.04405855089244298,0.5012276625841571,0.8085590277777779,0.004950542128984376,0.005220441211609336,0.031372974137847905,0.7536110258247195
655,dave2-track1-DE_50.csv,DAVE2-Track1-Snow,2,0.7655238717167321,0.069796511835339,0.4963421827719463,0.7650098593964335,0.004961226589236111,0.004707442448278443,0.05063285569378263,0.7550081760483356
656,dave2-track1-DE_50.csv,DAVE2-Track1-Snow,3,0.7059713167182996,0.07944187571645207,0.4943157412846675,0.7029080875155579,0.004964216079702404,0.004707442448278443,0.06529584651053119,0.6894748987063751
657,dave2-track1-DE_50.csv,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,1,0.9094189463019252,0.12804979851045944,0.4732475698188234,0.8951116030252722,0.0039093848897399,0.008699687313757299,0.11846329108029488,0.6055036748811067
658,dave2-track1-DE_50.csv,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,2,0.904592016588906,0.20978285824403425,0.4406676202727698,0.8604355281207133,0.004189722597047325,0.005036313880244702,0.1528532518880231,0.7944282020684168
659,dave2-track1-DE_50.csv,udacity_add_weights_regularisation_mutated0_MP_l1_3_1,3,0.8752247346004541,0.2386940506671251,0.42625074319297496,0.8152506710340749,0.004227576497284314,0.004322655070609492,0.1741783430768855,0.78523362793879
660,dave2-track1-DE_50.csv,udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,1,0.7609150294322488,0.15385111770719231,0.3786021333173994,0.6389789635307213,0.008814554504089436,0.008180393293590627,0.13618549217244888,0.6975958438275659
