model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_selu_4_0,7,7,0,0,3,98,2,78,100,97,0.0014974864379017484,"[733, 1013, 1449, 1764, 3841, 4350, 4545]","[733, 1013, 1449, 1764, 3841, 4350, 4545]",[],[]
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_sigmoid_4_3,12,12,0,3,1,98,2,86,100,98,0.0014974864379017484,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896, 3205, 4096, 4261, 4301, 4364, 4614, 5014]",[],"[3207, 4310, 4328]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_sigmoid_4_3,12,12,0,3,2,98,2,86,100,98,0.0014974864379017484,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896, 3205, 4096, 4261, 4301, 4364, 4614, 5014]",[],"[3207, 4310, 4328]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_sigmoid_4_3,11,11,0,4,3,98,2,85,100,98,0.0014974864379017484,"[532, 920, 1914, 2307, 2896, 3205, 3207, 4096, 4261, 4301, 4310, 4328, 4364, 4614, 5014]","[532, 920, 1914, 2307, 2896, 3205, 4096, 4301, 4364, 4614, 5014]",[],"[3207, 4261, 4310, 4328]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,1,98,2,86,100,98,0.0014974864379017484,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,2,98,2,86,100,98,0.0014974864379017484,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_softmax_4_4,12,12,0,2,3,98,2,86,100,98,0.0014974864379017484,"[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 2882, 3129, 3677, 3935, 3943, 4661]","[552, 848, 1141, 1448, 1746, 2029, 2285, 2868, 3129, 3677, 3935, 4661]",[],"[2882, 3943]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,1,98,2,86,100,98,0.0014974864379017484,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3177, 3544, 3922, 4632, 4909, 5080, 7331, 7566, 8635]",[],"[2945, 3186, 3210, 4685, 4697, 4723, 4741, 4770, 5097]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,12,12,0,9,2,98,2,86,100,98,0.0014974864379017484,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3210, 3544, 3922, 4632, 4723, 4909, 5080, 7331, 8635]",[],"[2945, 3177, 3186, 4685, 4697, 4741, 4770, 5097, 7566]"
dave2-track1-DE_10,max,mutants\udacity_change_activation_function_mutated0_MP_softsign_4_5,10,10,0,11,3,98,2,83,100,98,0.0014974864379017484,"[336, 743, 2942, 2945, 3177, 3186, 3210, 3544, 3922, 4632, 4685, 4697, 4723, 4741, 4770, 4909, 5080, 5097, 7331, 7566, 8635]","[336, 743, 2942, 3544, 3922, 4632, 4723, 5080, 7331, 8635]",[],"[2945, 3177, 3186, 3210, 4685, 4697, 4741, 4770, 4909, 5097, 7566]"
