heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0,0.04161259795431276,"[3607, 4676]",[],"[3607, 4676]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0,0.04161259795431276,"[3607, 4676]",[],"[3607, 4676]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0,0.04161259795431276,"[3607, 4676]",[],"[3607, 4676]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightFog,5,4,1,0,1,96,3,44,80,74,0.04161259795431276,"[2951, 3251, 3434, 5290, 5482]","[3251, 3434, 5290, 5482]",[2951],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightFog,5,4,1,0,2,96,3,44,80,74,0.04161259795431276,"[2951, 3251, 3434, 5290, 5482]","[3251, 3434, 5290, 5482]",[2951],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,3,97,3,50,100,91,0.04161259795431276,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightRain,2,0,2,0,1,0,0,0,0,0,0.04161259795431276,"[2343, 2580]",[],"[2343, 2580]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightRain,2,0,2,0,2,0,0,0,0,0,0.04161259795431276,"[2343, 2580]",[],"[2343, 2580]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightRain,2,0,2,0,3,0,0,0,0,0,0.04161259795431276,"[2343, 2580]",[],"[2343, 2580]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightSnow,4,3,1,1,1,96,3,38,75,68,0.04161259795431276,"[1, 1618, 2250, 3577, 3603]","[2250, 3577, 3603]",[1618],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightSnow,3,2,1,2,2,96,3,29,67,59,0.04161259795431276,"[1, 1618, 2250, 3577, 3603]","[2250, 3577]",[1618],[3603]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightSnow,4,3,1,1,3,96,3,38,75,68,0.04161259795431276,"[1, 1618, 2250, 3577, 3603]","[2250, 3577, 3603]",[1618],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Fog,4,1,3,0,1,95,3,17,25,24,0.04161259795431276,"[436, 2713, 3884, 6214]",[6214],"[436, 2713, 3884]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Fog,4,0,4,0,2,0,0,0,0,0,0.04161259795431276,"[436, 2713, 3884, 6214]",[],"[436, 2713, 3884, 6214]",[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Fog,4,4,0,0,3,97,3,44,100,89,0.04161259795431276,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0,0.04161259795431276,"[2945, 4364]",[],"[2945, 4364]",[]
