model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-track1-DE_5,max,DAVE2-Track1-Rain,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Rain,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Rain,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Rain,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Rain,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Rain,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Fog,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Fog,4,4,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Fog,4,4,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Fog,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Fog,4,4,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Fog,4,4,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Snow,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Snow,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-Snow,3,3,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Snow,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Snow,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-Snow,3,3,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNight,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNight,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNight,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNight,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNight,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNight,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightRain,2,1,1,0,1,100,0,100,50,53
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightFog,5,5,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightFog,5,5,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,1,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightSnow,3,3,0,2,2,100,0,100,100,100
dave2-track1-DE_5,max,DAVE2-Track1-DayNightSnow,4,4,0,1,3,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,1,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightSnow,3,3,0,2,2,100,0,100,100,100
dave2-track1-DE_5,mean,DAVE2-Track1-DayNightSnow,4,4,0,1,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-10,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-10,2,2,0,1,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-10,2,2,0,1,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-10,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-10,2,2,0,1,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-10,2,1,1,1,3,100,0,100,50,53
dave2-track1-DE_5,max,xai-track1-fog-20,5,5,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-20,4,4,0,1,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-20,4,4,0,1,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-20,5,5,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-20,4,4,0,1,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-20,4,4,0,1,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-40,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-40,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-40,3,3,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-40,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-40,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-40,3,3,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-50,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-50,3,3,0,1,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-50,3,3,0,1,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-50,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-50,3,3,0,1,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-50,3,3,0,1,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-60,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-60,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-60,1,1,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-60,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-60,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-60,1,1,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-70,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-70,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-70,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-70,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-70,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-70,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-80,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-80,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-80,1,0,1,0,3,0,0,0,0,0
dave2-track1-DE_5,mean,xai-track1-fog-80,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-80,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-80,1,0,1,0,3,0,0,0,0,0
dave2-track1-DE_5,max,xai-track1-fog-90,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-90,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-90,1,1,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-90,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-90,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-90,1,0,1,0,3,0,0,0,0,0
dave2-track1-DE_5,max,xai-track1-fog-100,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-100,4,4,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-fog-100,4,4,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-100,4,4,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-100,4,4,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-fog-100,4,4,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-10,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-10,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-10,1,1,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-10,1,1,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-10,1,1,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-10,1,1,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-20,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-20,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-20,3,3,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-20,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-20,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-20,3,3,0,0,3,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-30,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-30,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-30,2,1,1,0,3,100,0,100,50,53
dave2-track1-DE_5,mean,xai-track1-rain-30,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-30,2,1,1,0,2,100,0,100,50,53
dave2-track1-DE_5,mean,xai-track1-rain-30,2,1,1,0,3,100,0,100,50,53
dave2-track1-DE_5,max,xai-track1-rain-40,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-40,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-40,2,1,1,1,3,100,0,100,50,53
dave2-track1-DE_5,mean,xai-track1-rain-40,3,3,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-40,3,3,0,0,2,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-40,2,1,1,1,3,100,0,100,50,53
dave2-track1-DE_5,max,xai-track1-rain-50,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-50,2,2,0,0,2,100,0,100,100,100
dave2-track1-DE_5,max,xai-track1-rain-50,2,2,0,0,3,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-50,2,2,0,0,1,100,0,100,100,100
dave2-track1-DE_5,mean,xai-track1-rain-50,2,2,0,0,2,100,0,100,100,100
