heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNight,2,1,1,0,1,88,11,12,50,38,0.03335008278381334,"[3607, 4676]",[4676],[3607],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,2,89,11,22,100,74,0.03335008278381334,"[3607, 4676]","[3607, 4676]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNight,2,2,0,0,3,89,11,22,100,74,0.03335008278381334,"[3607, 4676]","[3607, 4676]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,1,90,11,42,100,88,0.03335008278381334,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightFog,5,5,0,0,2,90,11,42,100,88,0.03335008278381334,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 3434, 5290, 5482]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightFog,4,4,0,1,3,90,11,36,100,85,0.03335008278381334,"[2951, 3251, 3434, 5290, 5482]","[2951, 3251, 5290, 5482]",[],[3434]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightRain,2,2,0,0,1,89,11,22,100,74,0.03335008278381334,"[2343, 2580]","[2343, 2580]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightRain,2,1,1,0,2,88,11,12,50,38,0.03335008278381334,"[2343, 2580]",[2580],[2343],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightRain,2,1,1,0,3,88,11,12,50,38,0.03335008278381334,"[2343, 2580]",[2580],[2343],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightSnow,3,3,0,2,1,89,11,30,100,81,0.03335008278381334,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577]",[],[3603]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightSnow,3,3,0,2,2,89,11,30,100,81,0.03335008278381334,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577]",[],[3603]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-DayNightSnow,3,3,0,2,3,89,11,30,100,81,0.03335008278381334,"[1, 1618, 2250, 3577, 3603]","[1618, 2250, 3577]",[],[3603]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Fog,4,4,0,0,1,90,11,36,100,85,0.03335008278381334,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Fog,4,4,0,0,2,90,11,36,100,85,0.03335008278381334,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Fog,4,4,0,0,3,90,11,36,100,85,0.03335008278381334,"[436, 2713, 3884, 6214]","[436, 2713, 3884, 6214]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Rain,2,1,1,0,1,88,11,12,50,38,0.03335008278381334,"[2945, 4364]",[4364],[2945],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Rain,2,2,0,0,2,89,11,22,100,74,0.03335008278381334,"[2945, 4364]","[2945, 4364]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Rain,2,2,0,0,3,89,11,22,100,74,0.03335008278381334,"[2945, 4364]","[2945, 4364]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,3,0,0,1,89,11,30,100,81,0.03335008278381334,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,3,0,0,2,89,11,30,100,81,0.03335008278381334,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
smoothgrad,avg-grad,max,icse20\DAVE2-Track1-Snow,3,3,0,0,3,89,11,30,100,81,0.03335008278381334,"[2664, 6197, 6448]","[2664, 6197, 6448]",[],[]
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,1,90,11,42,100,88,0.03335008278381334,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,2,90,11,42,100,88,0.03335008278381334,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_3_1,5,5,0,0,3,90,11,42,100,88,0.03335008278381334,"[2360, 2600, 3420, 4644, 5453]","[2360, 2600, 3420, 4644, 5453]",[],[]
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,19,0,3,1,91,11,73,100,96,0.03335008278381334,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2270, 2646, 3007, 3234, 3696, 4047, 4275, 4321, 4900, 5203, 5640, 6104]",[],"[2250, 4050, 4300]"
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,19,0,3,2,91,11,73,100,96,0.03335008278381334,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2646, 3007, 3234, 3696, 4047, 4275, 4321, 4900, 5203, 5640, 6104]",[],"[2270, 4050, 4300]"
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l1_l2_3_2,19,19,0,3,3,91,11,73,100,96,0.03335008278381334,"[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2270, 2646, 3007, 3234, 3696, 4047, 4050, 4275, 4300, 4321, 4900, 5203, 5640, 6104]","[351, 694, 956, 1185, 1717, 1931, 2216, 2250, 2646, 3007, 3234, 3696, 4047, 4275, 4321, 4900, 5203, 5640, 6104]",[],"[2270, 4050, 4300]"
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,16,0,3,1,91,11,70,100,96,0.03335008278381334,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[370, 695, 893, 1180, 1483, 1763, 1995, 2297, 2354, 2935, 3172, 3470, 3905, 5036, 5255, 5942]",[],"[697, 2331, 5042]"
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,15,1,3,2,90,11,68,94,90,0.03335008278381334,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[695, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2935, 3172, 3470, 3905, 5036, 5255, 5942]",[370],"[697, 2354, 5042]"
smoothgrad,avg-grad,max,mutants\udacity_add_weights_regularisation_mutated0_MP_l2_3_0,16,16,0,3,3,91,11,70,100,96,0.03335008278381334,"[370, 695, 697, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2354, 2935, 3172, 3470, 3905, 5036, 5042, 5255, 5942]","[370, 695, 893, 1180, 1483, 1763, 1995, 2297, 2331, 2935, 3172, 3470, 3905, 5036, 5255, 5942]",[],"[697, 2354, 5042]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_exponential_4_0,12,12,0,3,1,91,11,63,100,94,0.03335008278381334,"[407, 771, 780, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]","[407, 771, 1056, 1291, 1655, 2094, 2430, 3312, 4088, 4295, 4757, 5243]",[],"[780, 1685, 5257]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_exponential_4_0,12,12,0,3,2,91,11,63,100,94,0.03335008278381334,"[407, 771, 780, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]","[407, 771, 1056, 1291, 1655, 2094, 2430, 3312, 4088, 4295, 4757, 5243]",[],"[780, 1685, 5257]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_exponential_4_0,12,12,0,3,3,91,11,63,100,94,0.03335008278381334,"[407, 771, 780, 1056, 1291, 1655, 1685, 2094, 2430, 3312, 4088, 4295, 4757, 5243, 5257]","[407, 771, 1056, 1291, 1655, 2094, 2430, 3312, 4088, 4295, 4757, 5243]",[],"[780, 1685, 5257]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,6,1,1,1,89,11,46,86,79,0.03335008278381334,"[445, 919, 1619, 2607, 3164, 4339, 4382, 4385]","[919, 1619, 2607, 3164, 4339, 4382]",[445],[4385]
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,6,1,1,2,89,11,46,86,79,0.03335008278381334,"[445, 919, 1619, 2607, 3164, 4339, 4382, 4385]","[919, 1619, 2607, 3164, 4339, 4382]",[445],[4385]
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_hard_sigmoid_4_0,7,7,0,1,3,90,11,50,100,91,0.03335008278381334,"[445, 919, 1619, 2607, 3164, 4339, 4382, 4385]","[445, 919, 1619, 2607, 3164, 4339, 4382]",[],[4385]
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_relu_4_2,16,16,0,2,1,91,11,70,100,96,0.03335008278381334,"[314, 593, 829, 1061, 1283, 1493, 1503, 2589, 2824, 2826, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[314, 593, 829, 1061, 1283, 1493, 2589, 2824, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]",[],"[1503, 2826]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_relu_4_2,16,12,4,2,2,86,11,63,75,74,0.03335008278381334,"[314, 593, 829, 1061, 1283, 1493, 1503, 2589, 2824, 2826, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[1283, 1493, 2589, 2824, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[314, 593, 829, 1061]","[1503, 2826]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_relu_4_2,16,15,1,2,3,90,11,68,94,90,0.03335008278381334,"[314, 593, 829, 1061, 1283, 1493, 1503, 2589, 2824, 2826, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]","[593, 829, 1061, 1283, 1493, 2589, 2824, 3158, 3386, 3900, 4112, 4251, 4471, 4868, 5017]",[314],"[1503, 2826]"
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_selu_4_0,7,7,0,0,1,90,11,50,100,91,0.03335008278381334,"[733, 1013, 1449, 1764, 3841, 4350, 4545]","[733, 1013, 1449, 1764, 3841, 4350, 4545]",[],[]
smoothgrad,avg-grad,max,mutants\udacity_change_activation_function_mutated0_MP_selu_4_0,7,7,0,0,2,90,11,50,100,91,0.03335008278381334,"[733, 1013, 1449, 1764, 3841, 4350, 4545]","[733, 1013, 1449, 1764, 3841, 4350, 4545]",[],[]
